ClientID,ISIN,SecurityName,FreeQty,LockedQty,TotalQty,Valuation
CL573281,INE238A01026,AXISBANK,1057,0,1057,163615.63
CL739734,INE009A01021,INFY,1956,179,2135,3714457.2
CL492511,INE237A01028,KOTAKBANK,2187,0,2187,1248238.03
CL268031,INE018A01030,LT,2195,220,2415,6771086.9
CL125598,INE237A01028,KOTAKBANK,1237,0,1237,2155797.28
CL918447,INE237A01028,KOTAKBANK,1068,0,1068,2564619.73
CL858918,INE001A01036,HDFC,1874,0,1874,4624430.16
CL681803,INE155A01022,TATAMOTORS,2702,0,2702,7445399.33
CL143701,INE009A01021,INFY,1114,0,1114,1155838.18
CL079561,INE009A01021,INFY,675,0,675,413936.64
CL966366,INE090A01021,ICICIBANK,928,0,928,2306151.58
CL461400,INE237A01028,KOTAKBANK,123,230,353,681329.07
CL323157,INE090A01021,ICICIBANK,2013,0,2013,3915237.37
CL542890,INE001A01036,HDFC,944,0,944,1477914.87
CL842079,INE009A01021,INFY,2162,0,2162,2428100.61
CL447540,INE002A01018,RELIANCE,744,0,744,1841729.82
CL960763,INE018A01030,LT,994,0,994,1254721.9
CL157356,INE154A01025,ITC,1570,0,1570,1185521.92
CL206810,INE002A01018,RELIANCE,1303,0,1303,1986163.99
CL523839,INE090A01021,ICICIBANK,1319,0,1319,3376995.67
CL071702,INE002A01018,RELIANCE,2917,0,2917,8295959.72
CL724272,INE238A01026,AXISBANK,657,0,657,590941.74
CL585789,INE018A01030,LT,1688,151,1839,1063153.76
CL147368,INE018A01030,LT,2971,80,3051,5975674.43
CL676654,INE018A01030,LT,270,0,270,306988.93
CL432501,INE155A01022,TATAMOTORS,2387,0,2387,2721162.84
CL159401,INE090A01021,ICICIBANK,2719,0,2719,7506056.13
CL383190,INE002A01018,RELIANCE,815,0,815,419895.16
CL846037,INE237A01028,KOTAKBANK,848,0,848,345436.42
CL000675,INE062A01020,SBIN,2165,0,2165,5474769.91
CL386670,INE018A01030,LT,1267,0,1267,654184.33
CL819959,INE237A01028,KOTAKBANK,1691,0,1691,4976296.6
CL866018,INE002A01018,RELIANCE,662,0,662,466443.77
CL714128,INE018A01030,LT,2049,212,2261,4041702.31
CL377492,INE018A01030,LT,478,246,724,131949.05
CL795047,INE002A01018,RELIANCE,120,219,339,459619.58
CL484899,INE002A01018,RELIANCE,1696,0,1696,3141827.19
CL286083,INE062A01020,SBIN,1565,166,1731,1684901.96
CL393364,INE155A01022,TATAMOTORS,2963,0,2963,7442802.84
CL419305,INE237A01028,KOTAKBANK,2776,0,2776,7497085.09
CL936449,INE090A01021,ICICIBANK,2253,0,2253,3788051.78
CL895656,INE155A01022,TATAMOTORS,133,0,133,210849.72
CL760481,INE001A01036,HDFC,2386,0,2386,3544965.98
CL495775,INE090A01021,ICICIBANK,2950,0,2950,1500111.4
CL830870,INE002A01018,RELIANCE,1632,0,1632,3452612.89
CL621278,INE018A01030,LT,2169,56,2225,1653799.02
CL745588,INE154A01025,ITC,673,0,673,1596306.5
CL897281,INE090A01021,ICICIBANK,685,0,685,170432.16
CL744420,INE238A01026,AXISBANK,2716,157,2873,6380346.66
CL096679,INE154A01025,ITC,1275,0,1275,525411.87
CL173764,INE237A01028,KOTAKBANK,74,0,74,119126.92
CL859906,INE155A01022,TATAMOTORS,901,270,1171,2350895.5
CL965015,INE090A01021,ICICIBANK,106,0,106,50662.54
CL634506,INE009A01021,INFY,2662,0,2662,1232948.64
CL000631,INE062A01020,SBIN,0,0,0,0.0
CL522054,INE062A01020,SBIN,1001,0,1001,2002069.92
CL537235,INE154A01025,ITC,1065,0,1065,784571.86
CL040215,INE155A01022,TATAMOTORS,92,0,92,84774.24
CL536534,INE154A01025,ITC,2866,295,3161,4795514.27
CL601046,INE155A01022,TATAMOTORS,2268,0,2268,5736558.99
CL881817,INE062A01020,SBIN,1947,0,1947,3602458.36
CL987197,INE062A01020,SBIN,2837,0,2837,585335.09
CL362974,INE001A01036,HDFC,1380,75,1455,4270054.3
CL784998,INE018A01030,LT,1996,49,2045,841017.95
CL021346,INE237A01028,KOTAKBANK,986,0,986,1144879.71
CL144669,INE237A01028,KOTAKBANK,2270,0,2270,2249554.73
CL863427,INE062A01020,SBIN,1170,0,1170,2363855.05
CL725996,INE018A01030,LT,1314,0,1314,3600887.23
CL485445,INE009A01021,INFY,2900,0,2900,2782883.73
CL477491,INE237A01028,KOTAKBANK,2787,0,2787,296891.88
CL347859,INE238A01026,AXISBANK,1154,149,1303,618855.3
CL669761,INE018A01030,LT,1959,0,1959,545472.19
CL713180,INE001A01036,HDFC,530,0,530,1440612.99
CL550037,INE237A01028,KOTAKBANK,2676,0,2676,1702785.83
CL074884,INE002A01018,RELIANCE,1907,0,1907,334596.85
CL932687,INE238A01026,AXISBANK,2084,0,2084,3976794.62
CL229310,INE154A01025,ITC,1587,0,1587,4674852.23
CL838690,INE009A01021,INFY,1774,88,1862,4212116.3
CL589603,INE155A01022,TATAMOTORS,2138,0,2138,5320276.61
CL050237,INE018A01030,LT,587,178,765,977067.81
CL843070,INE001A01036,HDFC,1911,0,1911,435327.98
CL736172,INE002A01018,RELIANCE,1979,0,1979,2649818.63
CL034726,INE238A01026,AXISBANK,1465,0,1465,1205046.02
CL882340,INE238A01026,AXISBANK,1626,0,1626,4483998.63
CL955116,INE001A01036,HDFC,2946,0,2946,6864719.02
CL759709,INE002A01018,RELIANCE,470,17,487,256234.2
CL179565,INE237A01028,KOTAKBANK,224,0,224,55077.28
CL916467,INE062A01020,SBIN,2043,0,2043,1730732.53
CL781506,INE009A01021,INFY,1139,22,1161,2142893.14
CL037348,INE002A01018,RELIANCE,2640,0,2640,6702313.92
CL216687,INE155A01022,TATAMOTORS,1866,0,1866,2034082.72
CL107039,INE018A01030,LT,940,0,940,1889334.59
CL601150,INE155A01022,TATAMOTORS,67,0,67,192054.98
CL457494,INE018A01030,LT,294,0,294,580747.09
CL098989,INE018A01030,LT,1452,0,1452,1941444.28
CL769927,INE001A01036,HDFC,1435,0,1435,147955.92
CL357150,INE237A01028,KOTAKBANK,2562,0,2562,377023.52
CL897870,INE009A01021,INFY,1170,125,1295,3668133.21
CL892632,INE001A01036,HDFC,716,0,716,580397.2
CL647911,INE237A01028,KOTAKBANK,2172,13,2185,1249325.67
CL456937,INE018A01030,LT,825,0,825,2413722.39
CL568115,INE090A01021,ICICIBANK,1570,0,1570,3349267.18
CL894751,INE154A01025,ITC,1673,0,1673,4756441.63
CL868506,INE001A01036,HDFC,156,261,417,296797.44
CL238323,INE090A01021,ICICIBANK,1266,0,1266,2484140.88
CL495488,INE018A01030,LT,2425,285,2710,3467132.98
CL508489,INE009A01021,INFY,892,0,892,2025554.24
CL977893,INE238A01026,AXISBANK,1861,0,1861,4423651.16
CL114886,INE001A01036,HDFC,1194,0,1194,2938099.86
CL615020,INE237A01028,KOTAKBANK,1799,225,2024,2767884.38
CL698770,INE090A01021,ICICIBANK,2909,0,2909,8332482.36
CL771472,INE018A01030,LT,1811,0,1811,293927.43
CL021273,INE238A01026,AXISBANK,1637,0,1637,2135803.77
CL000095,INE154A01025,ITC,1848,0,1848,861683.86
CL090869,INE062A01020,SBIN,1297,42,1339,1968687.06
CL902407,INE002A01018,RELIANCE,1418,0,1418,2188879.39
CL883541,INE062A01020,SBIN,2591,0,2591,2733001.91
CL809917,INE238A01026,AXISBANK,2822,92,2914,1134883.04
CL674096,INE090A01021,ICICIBANK,1913,217,2130,1341077.14
CL853518,INE062A01020,SBIN,2566,0,2566,1743106.81
CL564091,INE154A01025,ITC,2423,13,2436,5780596.63
CL455758,INE062A01020,SBIN,2226,0,2226,563069.96
CL413416,INE238A01026,AXISBANK,2195,0,2195,2788305.99
CL597165,INE018A01030,LT,2464,119,2583,3785073.24
CL854462,INE237A01028,KOTAKBANK,1693,0,1693,3339726.54
CL281543,INE002A01018,RELIANCE,2337,0,2337,5265647.71
CL270855,INE238A01026,AXISBANK,1349,0,1349,1351771.62
CL783149,INE154A01025,ITC,348,0,348,57975.97
CL535300,INE018A01030,LT,914,0,914,2497204.14
CL999943,INE001A01036,HDFC,2783,293,3076,6649040.35
CL703981,INE009A01021,INFY,2596,0,2596,3888821.85
CL803835,INE002A01018,RELIANCE,769,115,884,1073062.66
CL889434,INE002A01018,RELIANCE,638,81,719,1907692.32
CL854742,INE237A01028,KOTAKBANK,1810,0,1810,1028631.41
CL614669,INE154A01025,ITC,497,0,497,461423.69
CL563288,INE090A01021,ICICIBANK,1369,0,1369,3855342.25
CL023754,INE009A01021,INFY,1077,0,1077,1255663.63
CL638804,INE237A01028,KOTAKBANK,1266,0,1266,142444.99
CL084322,INE237A01028,KOTAKBANK,1946,174,2120,445768.38
CL667647,INE002A01018,RELIANCE,2949,216,3165,595274.85
CL651741,INE018A01030,LT,1619,0,1619,286352.56
CL948960,INE237A01028,KOTAKBANK,1978,0,1978,3899193.33
CL620466,INE062A01020,SBIN,1536,0,1536,3345144.29
CL727673,INE001A01036,HDFC,956,70,1026,1881875.98
CL096084,INE062A01020,SBIN,1190,0,1190,364022.19
CL492776,INE018A01030,LT,2610,0,2610,2043063.97
CL453840,INE002A01018,RELIANCE,809,0,809,523445.58
CL361328,INE002A01018,RELIANCE,2004,0,2004,5441307.57
CL275038,INE154A01025,ITC,50,0,50,149474.57
CL030453,INE155A01022,TATAMOTORS,1595,0,1595,2286518.82
CL852408,INE018A01030,LT,1615,26,1641,1706045.27
CL702195,INE237A01028,KOTAKBANK,1520,119,1639,4791193.98
CL740921,INE090A01021,ICICIBANK,1439,0,1439,1899442.48
CL951905,INE237A01028,KOTAKBANK,1011,0,1011,280117.78
CL601148,INE154A01025,ITC,327,0,327,300458.31
CL767934,INE018A01030,LT,36,0,36,94331.51
CL302323,INE018A01030,LT,2742,33,2775,1029060.82
CL295169,INE155A01022,TATAMOTORS,1225,0,1225,482604.94
CL609229,INE018A01030,LT,771,0,771,2094747.67
CL510470,INE155A01022,TATAMOTORS,996,0,996,1054450.99
CL236682,INE062A01020,SBIN,675,15,690,213905.36
CL922392,INE237A01028,KOTAKBANK,1762,0,1762,1192103.18
CL506387,INE090A01021,ICICIBANK,2733,0,2733,728745.16
CL218074,INE237A01028,KOTAKBANK,2677,0,2677,6768247.07
CL271220,INE002A01018,RELIANCE,2464,0,2464,2764249.08
CL169654,INE062A01020,SBIN,207,0,207,319076.64
CL565243,INE062A01020,SBIN,1108,0,1108,266616.42
CL561961,INE238A01026,AXISBANK,1799,0,1799,4371214.25
CL053105,INE154A01025,ITC,2524,0,2524,3185927.65
CL319291,INE090A01021,ICICIBANK,2205,0,2205,2420496.67
CL723781,INE009A01021,INFY,2744,37,2781,2326554.51
CL558040,INE018A01030,LT,33,0,33,91225.15
CL090996,INE062A01020,SBIN,24,0,24,49643.49
CL814211,INE001A01036,HDFC,2357,0,2357,1883742.18
CL988389,INE154A01025,ITC,1607,0,1607,1564937.13
CL511593,INE062A01020,SBIN,512,0,512,652834.55
CL721453,INE238A01026,AXISBANK,2519,0,2519,5939255.91
CL195364,INE002A01018,RELIANCE,1544,0,1544,3290732.55
CL660620,INE001A01036,HDFC,870,0,870,1829065.54
CL794956,INE018A01030,LT,550,0,550,387170.81
CL494810,INE090A01021,ICICIBANK,2154,289,2443,3142116.79
CL536188,INE018A01030,LT,621,0,621,430142.99
CL684139,INE018A01030,LT,1950,0,1950,4416908.14
CL629973,INE154A01025,ITC,10,0,10,3151.29
CL175344,INE154A01025,ITC,365,95,460,618256.52
CL890530,INE018A01030,LT,1174,70,1244,999419.67
CL361233,INE009A01021,INFY,1053,0,1053,937131.25
CL172354,INE237A01028,KOTAKBANK,1271,0,1271,1599918.89
CL448002,INE090A01021,ICICIBANK,123,0,123,317292.87
CL347309,INE002A01018,RELIANCE,1982,0,1982,3393554.82
CL076048,INE237A01028,KOTAKBANK,2609,0,2609,386155.22
CL185551,INE018A01030,LT,1389,0,1389,1120163.05
CL073872,INE018A01030,LT,11,0,11,7132.45
CL220421,INE090A01021,ICICIBANK,2800,0,2800,7782609.53
CL439286,INE062A01020,SBIN,1691,0,1691,3700175.51
CL532468,INE018A01030,LT,2753,288,3041,888899.22
CL114926,INE001A01036,HDFC,823,0,823,2204112.17
CL456063,INE009A01021,INFY,2268,0,2268,4186627.57
CL195579,INE237A01028,KOTAKBANK,486,0,486,1263948.12
CL955958,INE154A01025,ITC,2810,0,2810,5225030.35
CL030182,INE018A01030,LT,30,0,30,29622.69
CL603845,INE090A01021,ICICIBANK,1008,0,1008,2946533.33
CL042420,INE018A01030,LT,2248,105,2353,4786764.51
CL220871,INE009A01021,INFY,1704,0,1704,2099646.35
CL648298,INE090A01021,ICICIBANK,2392,0,2392,271355.51
CL038207,INE155A01022,TATAMOTORS,1661,0,1661,3420633.06
CL895760,INE155A01022,TATAMOTORS,2843,0,2843,4757046.76
CL696904,INE155A01022,TATAMOTORS,609,0,609,1173217.63
CL755558,INE155A01022,TATAMOTORS,2902,93,2995,3991884.52
CL403657,INE155A01022,TATAMOTORS,2057,0,2057,3010250.09
CL005277,INE001A01036,HDFC,2578,0,2578,7499274.02
CL568507,INE090A01021,ICICIBANK,2682,0,2682,2810590.99
CL880569,INE001A01036,HDFC,210,299,509,1205175.45
CL075138,INE062A01020,SBIN,1573,0,1573,577146.14
CL816418,INE155A01022,TATAMOTORS,2689,0,2689,5806222.6
CL868552,INE237A01028,KOTAKBANK,748,0,748,877375.43
CL750020,INE002A01018,RELIANCE,1316,0,1316,3226453.66
CL690835,INE090A01021,ICICIBANK,92,0,92,44787.22
CL347486,INE237A01028,KOTAKBANK,2496,0,2496,6660956.19
CL763322,INE062A01020,SBIN,216,240,456,985891.07
CL237878,INE009A01021,INFY,1778,0,1778,2904755.52
CL191395,INE002A01018,RELIANCE,648,0,648,702968.2
CL212347,INE018A01030,LT,2189,0,2189,1747856.28
CL532034,INE009A01021,INFY,2396,291,2687,6731158.44
CL893707,INE237A01028,KOTAKBANK,2283,0,2283,1748277.53
CL360843,INE001A01036,HDFC,2946,0,2946,6279081.01
CL152398,INE155A01022,TATAMOTORS,2335,0,2335,4136300.4
CL107402,INE237A01028,KOTAKBANK,2247,0,2247,4827990.05
CL908592,INE018A01030,LT,798,206,1004,1690996.21
CL957111,INE062A01020,SBIN,1838,0,1838,3240985.14
CL304952,INE238A01026,AXISBANK,353,0,353,637006.53
CL022271,INE238A01026,AXISBANK,2054,0,2054,4643300.25
CL705907,INE238A01026,AXISBANK,52,0,52,131848.84
CL224007,INE090A01021,ICICIBANK,1913,0,1913,4990049.75
CL931733,INE062A01020,SBIN,1192,0,1192,1500208.01
CL330164,INE154A01025,ITC,636,0,636,256180.31
CL323532,INE155A01022,TATAMOTORS,916,0,916,1812970.89
CL254486,INE062A01020,SBIN,219,0,219,155239.22
CL549758,INE154A01025,ITC,520,0,520,350626.35
CL238946,INE001A01036,HDFC,1711,278,1989,3507284.99
CL660076,INE237A01028,KOTAKBANK,1849,0,1849,2292876.69
CL043908,INE002A01018,RELIANCE,1376,0,1376,1827658.5
CL190023,INE155A01022,TATAMOTORS,1378,0,1378,2242272.16
CL486938,INE090A01021,ICICIBANK,2475,0,2475,5941220.13
CL801133,INE155A01022,TATAMOTORS,720,0,720,171648.97
CL385628,INE018A01030,LT,1515,0,1515,1576400.66
CL588309,INE018A01030,LT,1861,0,1861,634445.69
CL296996,INE001A01036,HDFC,2286,0,2286,6730476.39
CL461730,INE090A01021,ICICIBANK,885,237,1122,2931555.86
CL393183,INE018A01030,LT,811,0,811,1244238.18
CL470667,INE009A01021,INFY,1560,0,1560,4336670.55
CL081253,INE018A01030,LT,1283,0,1283,3763388.44
CL135354,INE237A01028,KOTAKBANK,830,0,830,2074120.86
CL287046,INE237A01028,KOTAKBANK,2262,0,2262,1695279.64
CL473260,INE001A01036,HDFC,2088,0,2088,1151316.04
CL293186,INE002A01018,RELIANCE,174,0,174,166676.59
CL587449,INE009A01021,INFY,5,0,5,3462.03
CL640460,INE002A01018,RELIANCE,1102,0,1102,1917449.07
CL967916,INE237A01028,KOTAKBANK,1729,260,1989,5242272.31
CL469600,INE002A01018,RELIANCE,2680,279,2959,7084835.16
CL420466,INE238A01026,AXISBANK,1973,0,1973,1685760.91
CL785509,INE154A01025,ITC,2028,0,2028,4420560.64
CL205355,INE009A01021,INFY,1578,0,1578,4090122.83
CL702953,INE002A01018,RELIANCE,2765,0,2765,3936854.95
CL239779,INE002A01018,RELIANCE,2145,0,2145,6118977.06
CL307841,INE009A01021,INFY,544,237,781,2052851.53
CL256410,INE238A01026,AXISBANK,2504,213,2717,3440358.66
CL823866,INE002A01018,RELIANCE,803,0,803,634299.46
CL620835,INE237A01028,KOTAKBANK,1667,81,1748,4264644.22
CL605805,INE090A01021,ICICIBANK,1649,0,1649,3281588.64
CL118036,INE090A01021,ICICIBANK,1157,225,1382,575747.1
CL432027,INE238A01026,AXISBANK,2716,0,2716,5305796.81
CL694606,INE237A01028,KOTAKBANK,221,98,319,945180.87
CL141612,INE002A01018,RELIANCE,1683,0,1683,2088881.09
CL618352,INE155A01022,TATAMOTORS,1916,0,1916,2410442.62
CL131030,INE009A01021,INFY,2462,0,2462,6173178.1
CL492727,INE237A01028,KOTAKBANK,92,0,92,64179.41
CL716432,INE155A01022,TATAMOTORS,983,0,983,2565603.15
CL241880,INE018A01030,LT,1033,0,1033,1807151.65
CL661640,INE002A01018,RELIANCE,2716,0,2716,6918571.82
CL026022,INE154A01025,ITC,2897,0,2897,7023921.25
CL718390,INE237A01028,KOTAKBANK,2095,0,2095,2903468.0
CL605349,INE002A01018,RELIANCE,2650,0,2650,2108540.37
CL745356,INE237A01028,KOTAKBANK,1690,0,1690,1957029.97
CL476127,INE090A01021,ICICIBANK,1693,0,1693,2726433.25
CL612490,INE238A01026,AXISBANK,495,286,781,1851523.5
CL803218,INE154A01025,ITC,181,111,292,530535.29
CL069216,INE009A01021,INFY,2134,0,2134,1283204.93
CL485347,INE090A01021,ICICIBANK,2615,0,2615,4887182.4
CL025766,INE009A01021,INFY,23,0,23,62889.59
CL222667,INE001A01036,HDFC,2286,0,2286,5630681.11
CL754172,INE154A01025,ITC,354,0,354,701118.75
CL457641,INE237A01028,KOTAKBANK,1034,0,1034,2921397.78
CL907602,INE154A01025,ITC,1189,0,1189,2100751.53
CL485254,INE018A01030,LT,2113,0,2113,2752970.51
CL736391,INE154A01025,ITC,790,0,790,360632.54
CL698133,INE154A01025,ITC,2030,0,2030,5250192.88
CL380071,INE018A01030,LT,3000,44,3044,4149943.44
CL421614,INE002A01018,RELIANCE,2158,0,2158,3384674.59
CL409345,INE090A01021,ICICIBANK,954,0,954,2805726.96
CL971367,INE002A01018,RELIANCE,1726,0,1726,2385183.03
CL228677,INE002A01018,RELIANCE,2274,0,2274,1741117.58
CL501264,INE090A01021,ICICIBANK,1587,0,1587,2871777.68
CL133749,INE155A01022,TATAMOTORS,1805,0,1805,1088002.8
CL040077,INE237A01028,KOTAKBANK,1470,0,1470,1775097.6
CL295779,INE155A01022,TATAMOTORS,1044,0,1044,1995845.86
CL452594,INE002A01018,RELIANCE,177,0,177,45197.5
CL606981,INE002A01018,RELIANCE,2341,0,2341,1514934.44
CL490512,INE001A01036,HDFC,1373,0,1373,2464866.29
CL768906,INE238A01026,AXISBANK,203,0,203,571529.84
CL538388,INE154A01025,ITC,524,0,524,192285.06
CL083161,INE155A01022,TATAMOTORS,1394,152,1546,1821469.35
CL184099,INE009A01021,INFY,2252,0,2252,4028720.59
CL594374,INE237A01028,KOTAKBANK,2450,0,2450,551517.74
CL887233,INE155A01022,TATAMOTORS,2298,0,2298,3760941.66
CL753061,INE238A01026,AXISBANK,1492,0,1492,1845728.84
CL917802,INE237A01028,KOTAKBANK,936,0,936,514756.18
CL601883,INE009A01021,INFY,1315,0,1315,1971501.96
CL244748,INE001A01036,HDFC,415,0,415,288312.36
CL774169,INE009A01021,INFY,1551,0,1551,1281769.91
CL908685,INE009A01021,INFY,2388,0,2388,1618601.87
CL043176,INE155A01022,TATAMOTORS,632,171,803,1978384.47
CL102360,INE154A01025,ITC,2339,0,2339,2418768.98
CL267240,INE155A01022,TATAMOTORS,2391,0,2391,814401.65
CL072298,INE238A01026,AXISBANK,1159,0,1159,2899130.74
CL509445,INE009A01021,INFY,762,0,762,357620.93
CL892592,INE018A01030,LT,683,0,683,1557153.39
CL622206,INE018A01030,LT,1412,76,1488,1098121.67
CL371555,INE238A01026,AXISBANK,616,0,616,694408.69
CL608088,INE238A01026,AXISBANK,1296,0,1296,3652948.54
CL057728,INE238A01026,AXISBANK,2990,0,2990,1894584.62
CL818952,INE154A01025,ITC,2726,165,2891,2991568.25
CL368900,INE018A01030,LT,1514,0,1514,1897839.42
CL038716,INE009A01021,INFY,237,41,278,748669.25
CL256440,INE090A01021,ICICIBANK,2221,184,2405,1598142.57
CL595867,INE154A01025,ITC,238,0,238,128897.86
CL897947,INE090A01021,ICICIBANK,2747,172,2919,3279441.23
CL050942,INE237A01028,KOTAKBANK,1721,0,1721,3668409.18
CL971240,INE018A01030,LT,515,276,791,649518.77
CL512633,INE062A01020,SBIN,145,0,145,51086.24
CL222911,INE062A01020,SBIN,1127,0,1127,1355045.25
CL879479,INE155A01022,TATAMOTORS,606,0,606,298045.53
CL005787,INE154A01025,ITC,1095,0,1095,2434567.8
CL667339,INE018A01030,LT,2532,132,2664,7238752.6
CL516297,INE090A01021,ICICIBANK,1962,0,1962,3777906.55
CL607667,INE155A01022,TATAMOTORS,2101,0,2101,4413080.17
CL684277,INE002A01018,RELIANCE,1538,0,1538,4245725.56
CL903077,INE238A01026,AXISBANK,1532,142,1674,3903559.27
CL899426,INE018A01030,LT,1085,38,1123,1429738.95
CL618232,INE018A01030,LT,1924,0,1924,3771151.01
CL988043,INE001A01036,HDFC,2728,0,2728,4406272.36
CL108379,INE155A01022,TATAMOTORS,2059,0,2059,1226369.15
CL846395,INE238A01026,AXISBANK,462,0,462,495878.44
CL705653,INE001A01036,HDFC,1569,241,1810,3163991.36
CL922867,INE062A01020,SBIN,1937,0,1937,1813520.11
CL533100,INE154A01025,ITC,126,0,126,230633.69
CL727110,INE237A01028,KOTAKBANK,1054,0,1054,232123.51
CL471926,INE090A01021,ICICIBANK,1357,290,1647,2812712.63
CL199130,INE001A01036,HDFC,150,0,150,248424.24
CL824875,INE155A01022,TATAMOTORS,1901,23,1924,5438554.04
CL272642,INE238A01026,AXISBANK,306,0,306,289530.18
CL736275,INE154A01025,ITC,1130,0,1130,3269335.53
CL640978,INE002A01018,RELIANCE,239,0,239,456533.71
CL456614,INE009A01021,INFY,323,0,323,342675.32
CL154810,INE009A01021,INFY,1741,0,1741,3740427.09
CL434479,INE154A01025,ITC,1048,0,1048,1559868.2
CL785288,INE090A01021,ICICIBANK,231,0,231,478002.66
CL810322,INE237A01028,KOTAKBANK,2763,274,3037,6676947.84
CL336065,INE238A01026,AXISBANK,608,0,608,1501861.83
CL900278,INE237A01028,KOTAKBANK,92,0,92,171316.49
CL638089,INE009A01021,INFY,2590,21,2611,6432832.39
CL137169,INE009A01021,INFY,679,0,679,1906355.98
CL678747,INE237A01028,KOTAKBANK,831,277,1108,973709.9
CL313561,INE018A01030,LT,1753,0,1753,451035.92
CL627526,INE155A01022,TATAMOTORS,558,0,558,387101.32
CL598656,INE238A01026,AXISBANK,2567,0,2567,3030869.01
CL589064,INE154A01025,ITC,2036,0,2036,4021188.61
CL505185,INE002A01018,RELIANCE,710,0,710,694033.22
CL308090,INE018A01030,LT,2921,269,3190,8531499.39
CL977023,INE009A01021,INFY,179,0,179,132115.24
CL224412,INE237A01028,KOTAKBANK,2253,230,2483,6131386.7
CL268930,INE001A01036,HDFC,2856,135,2991,2206436.31
CL939354,INE238A01026,AXISBANK,1801,0,1801,1036617.48
CL045934,INE155A01022,TATAMOTORS,1940,128,2068,1423525.9
CL913838,INE090A01021,ICICIBANK,1259,0,1259,293896.94
CL166689,INE002A01018,RELIANCE,947,0,947,1626137.24
CL613095,INE018A01030,LT,500,0,500,1394138.62
CL915723,INE090A01021,ICICIBANK,395,0,395,1057295.33
CL388662,INE155A01022,TATAMOTORS,467,0,467,521797.46
CL264978,INE237A01028,KOTAKBANK,2326,0,2326,3448767.12
CL259973,INE001A01036,HDFC,2521,0,2521,5066715.89
CL723780,INE062A01020,SBIN,1185,0,1185,1532503.21
CL502663,INE062A01020,SBIN,607,0,607,426266.67
CL784770,INE002A01018,RELIANCE,2703,0,2703,7580010.94
CL788071,INE018A01030,LT,1652,0,1652,4175235.35
CL034764,INE155A01022,TATAMOTORS,968,0,968,833444.08
CL916879,INE090A01021,ICICIBANK,313,0,313,148626.16
CL126556,INE155A01022,TATAMOTORS,712,105,817,1894950.27
CL311025,INE018A01030,LT,2527,0,2527,2413065.24
CL492184,INE009A01021,INFY,254,263,517,619310.08
CL919807,INE062A01020,SBIN,735,0,735,1851729.83
CL270898,INE062A01020,SBIN,2518,0,2518,3103490.21
CL272856,INE018A01030,LT,1692,0,1692,2701781.62
CL819330,INE237A01028,KOTAKBANK,951,0,951,532962.72
CL271890,INE154A01025,ITC,632,0,632,1549044.9
CL745942,INE018A01030,LT,304,0,304,615701.12
CL620021,INE238A01026,AXISBANK,1660,0,1660,1399933.86
CL429911,INE018A01030,LT,955,0,955,2856873.63
CL193515,INE062A01020,SBIN,523,0,523,785447.58
CL218417,INE237A01028,KOTAKBANK,1519,0,1519,4147828.52
CL038774,INE154A01025,ITC,1654,0,1654,327617.66
CL952802,INE001A01036,HDFC,2348,0,2348,6711041.33
CL247138,INE062A01020,SBIN,1751,33,1784,4323730.14
CL096589,INE237A01028,KOTAKBANK,172,0,172,363653.34
CL342285,INE009A01021,INFY,1497,0,1497,1075701.51
CL774955,INE001A01036,HDFC,2499,4,2503,3073086.28
CL841743,INE237A01028,KOTAKBANK,66,0,66,191590.51
CL284574,INE238A01026,AXISBANK,1027,0,1027,1922025.07
CL257072,INE155A01022,TATAMOTORS,2646,0,2646,5323737.16
CL008788,INE154A01025,ITC,1165,0,1165,3429319.81
CL261219,INE001A01036,HDFC,2174,0,2174,398834.43
CL066991,INE062A01020,SBIN,657,265,922,183658.19
CL435832,INE002A01018,RELIANCE,1383,0,1383,2479860.68
CL131930,INE237A01028,KOTAKBANK,2969,0,2969,1558177.07
CL444509,INE001A01036,HDFC,2403,0,2403,2273420.09
CL581971,INE001A01036,HDFC,1466,0,1466,3803877.26
CL949254,INE154A01025,ITC,785,0,785,1454788.53
CL845614,INE090A01021,ICICIBANK,1639,184,1823,1461196.92
CL859409,INE237A01028,KOTAKBANK,1829,0,1829,4066811.87
CL830085,INE090A01021,ICICIBANK,594,0,594,1053874.32
CL054424,INE237A01028,KOTAKBANK,1836,0,1836,522850.27
CL460798,INE001A01036,HDFC,289,0,289,780470.15
CL773167,INE090A01021,ICICIBANK,619,0,619,1739988.2
CL012618,INE090A01021,ICICIBANK,2692,63,2755,3948260.18
CL735956,INE062A01020,SBIN,123,0,123,258057.08
CL842145,INE018A01030,LT,835,44,879,2360428.23
CL728618,INE155A01022,TATAMOTORS,2014,4,2018,4844594.29
CL468020,INE009A01021,INFY,1493,0,1493,4332667.09
CL671376,INE155A01022,TATAMOTORS,1202,0,1202,541318.62
CL553717,INE009A01021,INFY,255,70,325,223400.53
CL410814,INE090A01021,ICICIBANK,89,0,89,235760.11
CL561249,INE090A01021,ICICIBANK,1195,187,1382,1998244.26
CL650457,INE238A01026,AXISBANK,1647,0,1647,1678061.53
CL371493,INE154A01025,ITC,533,29,562,690842.89
CL977517,INE154A01025,ITC,980,0,980,2143498.2
CL688662,INE009A01021,INFY,112,0,112,259511.69
CL925412,INE001A01036,HDFC,2631,0,2631,1500163.86
CL583077,INE154A01025,ITC,232,0,232,489465.3
