TradeDate,Broker,ClientCode,Symbol,Side,Qty,Price,GrossAmount,ExchangeTradeID
2025-11-26,BETA_INVEST,CL297759,TATAMOTORS,BUY,47,2933.29,137864.63,EX20251126019227
2025-11-20,DELTA_TRADES,CL594720,INFY,BUY,119,272.69,32450.11,EX20251120019228
2025-11-23,BETA_INVEST,CL337838,TATAMOTORS,SELL,247,805.06,198849.82,EX20251123019229
2025-11-24,DELTA_TRADES,CL892246,ITC,BUY,105,2009.28,210974.4,EX20251124019230
2025-11-26,ALPHA_SEC,CL919412,ICICIBANK,SELL,462,1609.25,743473.5,EX20251126019231
2025-11-25,OMEGA_BROKING,CL528060,LT,SELL,449,2168.18,973512.82,EX20251125019232
2025-11-22,OMEGA_BROKING,CL913538,ICICIBANK,SELL,243,1075.31,261300.33,EX20251122019233
2025-11-20,OMEGA_BROKING,CL730413,AXISBANK,SELL,29,1229.13,35644.77,EX20251120019234
2025-11-21,OMEGA_BROKING,CL784540,AXISBANK,BUY,286,2462.23,704197.78,EX20251121019235
2025-11-23,OMEGA_BROKING,CL375408,KOTAKBANK,SELL,85,1397.56,118792.6,EX20251123019236
2025-11-24,DELTA_TRADES,CL589403,TATAMOTORS,SELL,85,1192.09,101327.65,EX20251124019237
2025-11-23,BETA_INVEST,CL760803,AXISBANK,BUY,161,657.35,105833.35,EX20251123019238
2025-11-23,OMEGA_BROKING,CL796976,HDFC,BUY,3,1061.63,3184.89,EX20251123019239
2025-11-21,OMEGA_BROKING,CL419062,SBIN,BUY,390,2613.99,1019456.1,EX20251121019240
2025-11-24,OMEGA_BROKING,CL771591,SBIN,SELL,462,2382.69,1100802.78,EX20251124019241
2025-11-21,BETA_INVEST,CL450275,TATAMOTORS,BUY,224,1937.25,433944.0,EX20251121019242
2025-11-23,ALPHA_SEC,CL460243,AXISBANK,SELL,276,1505.56,415534.56,EX20251123019243
2025-11-26,DELTA_TRADES,CL746719,ICICIBANK,SELL,285,1563.07,445474.95,EX20251126019244
2025-11-26,OMEGA_BROKING,CL341892,LT,SELL,313,1019.01,318950.13,EX20251126019245
2025-11-25,BETA_INVEST,CL948051,KOTAKBANK,BUY,137,1078.95,147816.15,EX20251125019246
2025-11-20,DELTA_TRADES,CL019589,RELIANCE,SELL,224,2766.45,619684.8,EX20251120019247
2025-11-22,DELTA_TRADES,CL405680,RELIANCE,BUY,80,965.47,77237.6,EX20251122019248
2025-11-23,ALPHA_SEC,CL599257,ITC,SELL,412,1717.82,707741.84,EX20251123019249
2025-11-25,ALPHA_SEC,CL617078,ICICIBANK,SELL,154,2052.62,316103.48,EX20251125019250
2025-11-26,DELTA_TRADES,CL005142,KOTAKBANK,BUY,186,2471.31,459663.66,EX20251126019251
2025-11-26,OMEGA_BROKING,CL782613,LT,BUY,353,1651.55,582997.15,EX20251126019252
2025-11-26,BETA_INVEST,CL597709,HDFC,BUY,0,2730.5,0.0,EX20251126019253
2025-11-26,DELTA_TRADES,CL829244,TATAMOTORS,SELL,437,684.72,299222.64,EX20251126019254
2025-11-24,BETA_INVEST,CL017483,RELIANCE,SELL,236,1373.84,324226.24,EX20251124019255
2025-11-25,ALPHA_SEC,CL299402,ITC,BUY,225,2870.11,645774.75,EX20251125019256
2025-11-24,BETA_INVEST,CL410440,INFY,SELL,34,1083.03,36823.02,EX20251124019257
2025-11-21,OMEGA_BROKING,CL404317,INFY,BUY,303,1954.02,592068.06,EX20251121019258
2025-11-26,DELTA_TRADES,CL830762,ITC,SELL,63,698.36,43996.68,EX20251126019259
2025-11-21,DELTA_TRADES,CL605699,KOTAKBANK,BUY,18,327.53,5895.54,EX20251121019260
2025-11-21,ALPHA_SEC,CL304196,HDFC,SELL,435,2552.99,1110550.65,EX20251121019261
2025-11-22,OMEGA_BROKING,CL019410,RELIANCE,SELL,309,1398.75,432213.75,EX20251122019262
2025-11-24,DELTA_TRADES,CL883065,SBIN,BUY,239,419.16,100179.24,EX20251124019263
2025-11-23,DELTA_TRADES,CL358684,RELIANCE,SELL,324,1076.22,348695.28,EX20251123019264
2025-11-25,ALPHA_SEC,CL080851,TATAMOTORS,BUY,316,291.58,92139.28,EX20251125019265
2025-11-20,ALPHA_SEC,CL353124,KOTAKBANK,BUY,290,2085.9,604911.0,EX20251120019266
2025-11-21,ALPHA_SEC,CL038974,RELIANCE,SELL,115,683.25,78573.75,EX20251121019267
2025-11-23,BETA_INVEST,CL499378,AXISBANK,BUY,14,1057.97,14811.58,EX20251123019268
2025-11-24,OMEGA_BROKING,CL725185,ITC,SELL,36,1665.83,59969.88,EX20251124019269
2025-11-25,OMEGA_BROKING,CL702975,ITC,SELL,148,2220.47,328629.56,EX20251125019270
2025-11-24,OMEGA_BROKING,CL149601,ITC,BUY,78,1667.3,130049.4,EX20251124019271
2025-11-26,BETA_INVEST,CL370325,LT,SELL,130,1878.02,244142.6,EX20251126019272
2025-11-26,DELTA_TRADES,CL534811,ICICIBANK,SELL,415,1094.05,454030.75,EX20251126019273
2025-11-26,BETA_INVEST,CL525931,LT,BUY,35,721.34,25246.9,EX20251126019274
2025-11-26,BETA_INVEST,CL658696,LT,SELL,292,978.71,285783.32,EX20251126019275
2025-11-24,ALPHA_SEC,CL537338,HDFC,BUY,172,1793.87,308545.64,EX20251124019276
2025-11-22,ALPHA_SEC,CL691476,TATAMOTORS,SELL,1,1457.59,1457.59,EX20251122019277
2025-11-26,DELTA_TRADES,CL840152,INFY,BUY,245,1120.41,274500.45,EX20251126019278
2025-11-21,DELTA_TRADES,CL526821,ITC,SELL,25,1622.41,40560.25,EX20251121019279
2025-11-26,OMEGA_BROKING,CL840933,ITC,SELL,484,770.35,372849.4,EX20251126019280
2025-11-23,OMEGA_BROKING,CL312654,INFY,SELL,318,1737.64,552569.52,EX20251123019281
2025-11-21,DELTA_TRADES,CL433648,ICICIBANK,SELL,241,150.35,36234.35,EX20251121019282
2025-11-25,BETA_INVEST,CL387887,SBIN,SELL,154,497.14,76559.56,EX20251125019283
2025-11-26,DELTA_TRADES,CL408089,RELIANCE,SELL,48,1944.67,93344.16,EX20251126019284
2025-11-20,OMEGA_BROKING,CL479225,ITC,SELL,34,2426.93,82515.62,EX20251120019285
2025-11-23,BETA_INVEST,CL342162,INFY,SELL,444,1868.71,829707.24,EX20251123019286
2025-11-22,BETA_INVEST,CL136061,TATAMOTORS,BUY,376,1815.86,682763.36,EX20251122019287
2025-11-25,ALPHA_SEC,CL340451,RELIANCE,BUY,284,935.26,265613.84,EX20251125019288
2025-11-23,DELTA_TRADES,CL794230,TATAMOTORS,BUY,74,2543.81,188241.94,EX20251123019289
2025-11-24,BETA_INVEST,CL028605,INFY,SELL,334,176.13,58827.42,EX20251124019290
2025-11-22,ALPHA_SEC,CL282433,RELIANCE,SELL,236,742.99,175345.64,EX20251122019291
2025-11-22,BETA_INVEST,CL509327,TATAMOTORS,BUY,313,1098.19,343733.47,EX20251122019292
2025-11-23,OMEGA_BROKING,CL079528,ITC,SELL,25,2629.55,65738.75,EX20251123019293
2025-11-25,DELTA_TRADES,CL408419,RELIANCE,BUY,278,2216.39,616156.42,EX20251125019294
2025-11-24,DELTA_TRADES,CL168793,ICICIBANK,SELL,307,339.19,104131.33,EX20251124019295
2025-11-23,OMEGA_BROKING,CL441947,TATAMOTORS,SELL,186,885.48,164699.28,EX20251123019296
2025-11-24,BETA_INVEST,CL083240,RELIANCE,BUY,19,1736.68,32996.92,EX20251124019297
2025-11-20,ALPHA_SEC,CL401667,RELIANCE,SELL,100,1872.39,187239.0,EX20251120019298
2025-11-20,OMEGA_BROKING,CL320678,HDFC,BUY,219,1076.15,235676.85,EX20251120019299
2025-11-24,BETA_INVEST,CL502949,ICICIBANK,SELL,132,2978.96,393222.72,EX20251124019300
2025-11-22,ALPHA_SEC,CL469787,HDFC,SELL,185,1948.02,360383.7,EX20251122019301
2025-11-22,BETA_INVEST,CL607455,ITC,BUY,109,1210.61,131956.49,EX20251122019302
2025-11-29,BETA_INVEST,CL052039,RELIANCE,SELL,484,1196.11,578917.24,EX20251129019303
2025-11-25,ALPHA_SEC,CL224966,LT,BUY,408,421.57,172000.56,EX20251125019304
2025-11-22,BETA_INVEST,CL774156,AXISBANK,SELL,180,2602.76,468496.8,EX20251122019305
2025-11-25,BETA_INVEST,CL983412,AXISBANK,BUY,344,647.38,222698.72,EX20251125019306
2025-11-23,BETA_INVEST,CL476240,AXISBANK,SELL,120,1527.11,183253.2,EX20251123019307
2025-11-22,OMEGA_BROKING,CL023316,SBIN,BUY,323,2104.97,679905.31,EX20251122019308
2025-11-20,ALPHA_SEC,CL819115,LT,SELL,231,2542.8,587386.8,EX20251120019309
2025-11-22,DELTA_TRADES,CL888405,AXISBANK,SELL,491,2591.29,1272323.39,EX20251122019310
2025-11-26,OMEGA_BROKING,CL805064,KOTAKBANK,BUY,494,1427.75,705308.5,EX20251126019311
2025-11-21,DELTA_TRADES,CL838823,ICICIBANK,BUY,323,1673.85,540653.55,EX20251121019312
2025-11-20,DELTA_TRADES,CL786238,TATAMOTORS,BUY,392,733.37,287481.04,EX20251120019313
2025-11-20,BETA_INVEST,CL330212,ITC,SELL,335,1095.97,367149.95,EX20251120019314
2025-11-26,ALPHA_SEC,CL903237,HDFC,BUY,495,967.56,478942.2,EX20251126019315
2025-11-20,BETA_INVEST,CL894329,INFY,SELL,168,2635.65,442789.2,EX20251120019316
2025-11-21,DELTA_TRADES,CL401673,INFY,BUY,454,2891.32,1312659.28,EX20251121019317
2025-11-24,DELTA_TRADES,CL974966,AXISBANK,BUY,492,1714.46,843514.32,EX20251124019318
2025-11-23,ALPHA_SEC,CL416801,HDFC,BUY,266,1097.48,291929.68,EX20251123019319
2025-11-24,DELTA_TRADES,CL431031,HDFC,BUY,8,2667.62,21340.96,EX20251124019320
2025-11-24,DELTA_TRADES,CL134799,ITC,BUY,266,1553.84,413321.44,EX20251124019321
2025-11-23,OMEGA_BROKING,CL883557,SBIN,BUY,189,2255.15,426223.35,EX20251123019322
2025-11-20,DELTA_TRADES,CL944392,SBIN,BUY,368,655.63,241271.84,EX20251120019323
2025-11-26,DELTA_TRADES,CL662678,TATAMOTORS,SELL,310,433.55,134400.5,EX20251126019324
2025-11-25,BETA_INVEST,CL704686,HDFC,BUY,88,1471.29,129473.52,EX20251125019325
2025-11-21,BETA_INVEST,CL040870,LT,SELL,64,1897.05,121411.2,EX20251121019326
2025-11-22,ALPHA_SEC,CL623854,ITC,BUY,379,364.58,138175.82,EX20251122019327
2025-11-23,ALPHA_SEC,CL111769,SBIN,SELL,42,1330.96,55900.32,EX20251123019328
2025-11-21,OMEGA_BROKING,CL575800,TATAMOTORS,SELL,173,157.98,27330.54,EX20251121019329
2025-11-20,OMEGA_BROKING,CL888302,ITC,BUY,395,1018.89,402461.55,EX20251120019330
2025-11-26,ALPHA_SEC,CL254715,ICICIBANK,BUY,339,2944.34,998131.26,EX20251126019331
2025-11-24,OMEGA_BROKING,CL642275,TATAMOTORS,SELL,454,1432.04,650146.16,EX20251124019332
2025-11-21,ALPHA_SEC,CL474456,ICICIBANK,SELL,150,165.43,24814.5,EX20251121019333
2025-11-23,OMEGA_BROKING,CL000390,SBIN,BUY,278,831.36,231118.08,EX20251123019334
2025-11-22,DELTA_TRADES,CL599630,INFY,SELL,485,1813.55,879571.75,EX20251122019335
2025-11-23,ALPHA_SEC,CL626055,ITC,BUY,80,216.28,17302.4,EX20251123019336
2025-11-25,ALPHA_SEC,CL531165,HDFC,SELL,167,614.27,102583.09,EX20251125019337
2025-11-20,BETA_INVEST,CL232785,RELIANCE,SELL,147,1231.63,181049.61,EX20251120019338
2025-11-24,BETA_INVEST,CL340847,SBIN,SELL,131,1330.08,174240.48,EX20251124019339
2025-11-22,BETA_INVEST,CL353651,ICICIBANK,BUY,188,2935.32,551840.16,EX20251122019340
2025-11-26,DELTA_TRADES,CL749179,SBIN,SELL,405,1444.6,585063.0,EX20251126019341
2025-11-26,DELTA_TRADES,CL600717,LT,BUY,305,-528.16,-161088.8,EX20251126019342
2025-11-24,BETA_INVEST,CL706684,INFY,BUY,354,2694.2,953746.8,EX20251124019343
2025-11-26,ALPHA_SEC,CL320039,HDFC,BUY,208,2884.1,599892.8,EX20251126019344
2025-11-26,OMEGA_BROKING,CL541264,INFY,SELL,309,2624.05,810831.45,EX20251126019345
2025-11-23,OMEGA_BROKING,CL066101,KOTAKBANK,BUY,256,1762.4,451174.4,EX20251123019346
2025-11-24,ALPHA_SEC,CL352769,AXISBANK,SELL,367,1829.54,671441.18,EX20251124019347
2025-11-26,DELTA_TRADES,CL166777,SBIN,SELL,488,1772.9,865175.2,EX20251126019348
2025-11-20,ALPHA_SEC,CL411924,ICICIBANK,BUY,474,921.01,436558.74,EX20251120019349
2025-11-26,OMEGA_BROKING,CL109109,INFY,SELL,486,2431.66,1181786.76,EX20251126019350
2025-11-21,OMEGA_BROKING,CL297023,RELIANCE,BUY,261,758.49,197965.89,EX20251121019351
2025-11-26,ALPHA_SEC,CL929372,SBIN,SELL,34,805.91,27400.94,EX20251126019352
2025-11-22,BETA_INVEST,CL376244,ITC,SELL,388,1907.2,739993.6,EX20251122019353
2025-11-21,ALPHA_SEC,CL704821,HDFC,BUY,489,958.05,468486.45,EX20251121019354
2025-11-23,ALPHA_SEC,CL598542,ICICIBANK,SELL,383,1908.9,731108.7,EX20251123019355
2025-11-20,DELTA_TRADES,CL879837,RELIANCE,SELL,386,654.98,252822.28,EX20251120019356
2025-11-22,OMEGA_BROKING,CL272769,SBIN,SELL,267,1027.97,274467.99,EX20251122019357
2025-11-26,DELTA_TRADES,CL537913,AXISBANK,SELL,269,2629.46,707324.74,EX20251126019358
2025-11-24,OMEGA_BROKING,CL596953,RELIANCE,SELL,114,2211.63,252125.82,EX20251124019359
2025-11-21,ALPHA_SEC,CL336433,ITC,SELL,327,1824.6,596644.2,EX20251121019360
2025-11-26,OMEGA_BROKING,CL341620,INFY,BUY,295,255.83,75469.85,EX20251126019361
2025-11-23,OMEGA_BROKING,CL780368,TATAMOTORS,SELL,17,440.08,7481.36,EX20251123019362
2025-11-21,BETA_INVEST,CL443253,KOTAKBANK,BUY,257,2664.44,684761.08,EX20251121019363
2025-11-29,BETA_INVEST,CL555534,AXISBANK,SELL,113,1629.65,184150.45,EX20251129019364
2025-11-22,OMEGA_BROKING,CL422749,HDFC,BUY,482,1603.08,772684.56,EX20251122019365
2025-11-20,DELTA_TRADES,CL270921,SBIN,SELL,414,2909.28,1204441.92,EX20251120019366
2025-11-20,BETA_INVEST,CL987789,ICICIBANK,BUY,407,710.65,289234.55,EX20251120019367
2025-11-23,OMEGA_BROKING,CL719839,LT,SELL,14,1016.2,14226.8,EX20251123019368
2025-11-25,ALPHA_SEC,CL011410,ITC,BUY,31,2891.94,89650.14,EX20251125019369
2025-11-22,BETA_INVEST,CL234690,ITC,BUY,71,1255.09,89111.39,EX20251122019370
2025-11-23,BETA_INVEST,CL980079,AXISBANK,SELL,106,1704.42,180668.52,EX20251123019371
2025-11-21,BETA_INVEST,CL211886,SBIN,BUY,369,2676.93,987787.17,EX20251121019372
2025-11-20,OMEGA_BROKING,CL637964,KOTAKBANK,BUY,146,2808.8,410084.8,EX20251120019373
2025-11-29,BETA_INVEST,CL065756,KOTAKBANK,SELL,355,988.39,350878.45,EX20251129019374
2025-11-23,OMEGA_BROKING,CL755667,LT,SELL,16,210.63,3370.08,EX20251123019375
2025-11-20,ALPHA_SEC,CL117790,KOTAKBANK,BUY,16,1410.97,22575.52,EX20251120019376
2025-11-23,ALPHA_SEC,CL427703,KOTAKBANK,BUY,119,2725.05,324280.95,EX20251123019377
2025-11-24,ALPHA_SEC,CL809809,RELIANCE,SELL,4,1776.94,7107.76,EX20251124019378
2025-11-23,DELTA_TRADES,CL245801,ITC,BUY,345,2371.33,818108.85,EX20251123019379
2025-11-21,DELTA_TRADES,CL776923,INFY,BUY,291,2029.74,590654.34,EX20251121019380
2025-11-22,BETA_INVEST,CL060929,SBIN,SELL,159,641.9,102062.1,EX20251122019381
2025-11-29,BETA_INVEST,CL423936,ITC,BUY,59,1477.72,87185.48,EX20251129019382
2025-11-21,OMEGA_BROKING,CL112115,KOTAKBANK,SELL,56,2218.72,124248.32,EX20251121019383
2025-11-26,BETA_INVEST,CL197579,INFY,SELL,264,2207.16,582690.24,EX20251126019384
2025-11-22,BETA_INVEST,CL417993,HDFC,BUY,100,745.23,74523.0,EX20251122019385
2025-11-25,DELTA_TRADES,CL411913,HDFC,SELL,0,2808.48,0.0,EX20251125019386
2025-11-20,OMEGA_BROKING,CL615820,ICICIBANK,BUY,183,1639.7,300065.1,EX20251120019387
2025-11-20,OMEGA_BROKING,CL279664,ICICIBANK,BUY,0,1503.53,0.0,EX20251120019388
2025-11-24,BETA_INVEST,CL315850,RELIANCE,BUY,43,2394.25,102952.75,EX20251124019389
2025-11-23,OMEGA_BROKING,CL867739,ICICIBANK,SELL,209,184.66,38593.94,EX20251123019390
2025-11-24,DELTA_TRADES,CL296757,TATAMOTORS,SELL,244,153.61,37480.84,EX20251124019391
2025-11-20,ALPHA_SEC,CL270141,KOTAKBANK,SELL,321,1642.76,527325.96,EX20251120019392
2025-11-23,OMEGA_BROKING,CL707683,ICICIBANK,BUY,246,266.91,65659.86,EX20251123019393
2025-11-26,BETA_INVEST,CL045181,HDFC,BUY,237,2010.79,476557.23,EX20251126019394
2025-11-21,OMEGA_BROKING,CL332946,RELIANCE,SELL,327,2702.49,883714.23,EX20251121019395
2025-11-22,ALPHA_SEC,CL729381,AXISBANK,SELL,438,2127.96,932046.48,EX20251122019396
2025-11-20,ALPHA_SEC,CL109804,SBIN,SELL,249,1057.35,263280.15,EX20251120019397
2025-11-24,DELTA_TRADES,CL210945,SBIN,BUY,30,1620.74,48622.2,EX20251124019398
2025-11-22,BETA_INVEST,CL888464,ICICIBANK,BUY,90,1499.07,134916.3,EX20251122019399
2025-11-24,ALPHA_SEC,CL719805,ITC,BUY,186,2913.5,541911.0,EX20251124019400
2025-11-22,ALPHA_SEC,CL239797,LT,SELL,79,2776.76,219364.04,EX20251122019401
2025-11-26,OMEGA_BROKING,CL439534,INFY,SELL,106,1383.25,146624.5,EX20251126019402
2025-11-21,ALPHA_SEC,CL132143,KOTAKBANK,SELL,281,231.28,64989.68,EX20251121019403
2025-11-29,ALPHA_SEC,CL301561,SBIN,SELL,96,2031.3,195004.8,EX20251129019404
2025-11-23,OMEGA_BROKING,CL662105,AXISBANK,BUY,394,2568.18,1011862.92,EX20251123019405
2025-11-21,OMEGA_BROKING,CL434324,HDFC,BUY,20,2460.6,49212.0,EX20251121019406
2025-11-29,DELTA_TRADES,CL813525,RELIANCE,BUY,315,2951.19,929624.85,EX20251129019407
2025-11-25,OMEGA_BROKING,CL721426,ITC,BUY,490,682.07,334214.3,EX20251125019408
2025-11-22,ALPHA_SEC,CL162516,SBIN,BUY,238,1797.48,427800.24,EX20251122019409
2025-11-23,BETA_INVEST,CL387401,ICICIBANK,SELL,407,770.85,313735.95,EX20251123019410
2025-11-24,DELTA_TRADES,CL491361,INFY,BUY,350,2931.18,1025913.0,EX20251124019411
2025-11-20,ALPHA_SEC,CL503317,HDFC,BUY,175,318.39,55718.25,EX20251120019412
2025-11-23,DELTA_TRADES,CL768110,AXISBANK,SELL,160,1440.6,230496.0,EX20251123019413
2025-11-23,ALPHA_SEC,CL037597,ICICIBANK,SELL,464,2504.17,1161934.88,EX20251123019414
2025-11-21,DELTA_TRADES,CL311993,RELIANCE,SELL,436,1083.55,472427.8,EX20251121019415
2025-11-20,OMEGA_BROKING,CL592810,TATAMOTORS,BUY,78,2683.59,209320.02,EX20251120019416
2025-11-29,DELTA_TRADES,CL087080,ITC,SELL,418,895.58,374352.44,EX20251129019417
2025-11-24,DELTA_TRADES,CL910104,ITC,SELL,122,1022.66,124764.52,EX20251124019418
2025-11-26,OMEGA_BROKING,CL841340,TATAMOTORS,SELL,399,473.23,188818.77,EX20251126019419
2025-11-24,ALPHA_SEC,CL751934,HDFC,BUY,291,133.62,38883.42,EX20251124019420
2025-11-25,OMEGA_BROKING,CL927173,INFY,BUY,307,1310.02,402176.14,EX20251125019421
2025-11-23,OMEGA_BROKING,CL522681,AXISBANK,BUY,397,1995.15,792074.55,EX20251123019422
2025-11-23,OMEGA_BROKING,CL499451,AXISBANK,SELL,408,446.25,182070.0,EX20251123019423
2025-11-21,DELTA_TRADES,CL543656,AXISBANK,SELL,247,2365.67,584320.49,EX20251121019424
2025-11-24,OMEGA_BROKING,CL366482,SBIN,SELL,197,2986.38,588316.86,EX20251124019425
2025-11-23,BETA_INVEST,CL571859,TATAMOTORS,SELL,398,2502.09,995831.82,EX20251123019426
2025-11-23,BETA_INVEST,CL826576,KOTAKBANK,SELL,272,647.39,176090.08,EX20251123019427
2025-11-21,ALPHA_SEC,CL871991,SBIN,BUY,433,2592.65,1122617.45,EX20251121019428
2025-11-25,BETA_INVEST,CL572039,INFY,BUY,213,295.02,62839.26,EX20251125019429
2025-11-25,BETA_INVEST,CL026909,ITC,SELL,458,1198.42,548876.36,EX20251125019430
2025-11-24,ALPHA_SEC,CL237171,ICICIBANK,BUY,259,864.01,223778.59,EX20251124019431
2025-11-29,DELTA_TRADES,CL345292,AXISBANK,SELL,437,679.85,297094.45,EX20251129019432
2025-11-22,OMEGA_BROKING,CL943262,AXISBANK,SELL,242,1688.63,408648.46,EX20251122019433
2025-11-25,DELTA_TRADES,CL725905,AXISBANK,BUY,454,416.31,189004.74,EX20251125019434
2025-11-24,DELTA_TRADES,CL868122,AXISBANK,SELL,80,700.04,56003.2,EX20251124019435
2025-11-26,BETA_INVEST,CL381441,LT,BUY,279,2550.5,711589.5,EX20251126019436
2025-11-21,ALPHA_SEC,CL354168,TATAMOTORS,SELL,20,597.71,11954.2,EX20251121019437
2025-11-24,DELTA_TRADES,CL500826,LT,SELL,471,2266.84,1067681.64,EX20251124019438
2025-11-24,OMEGA_BROKING,CL904989,TATAMOTORS,SELL,347,246.23,85441.81,EX20251124019439
2025-11-20,ALPHA_SEC,CL801643,RELIANCE,BUY,27,615.33,16613.91,EX20251120019440
2025-11-29,OMEGA_BROKING,CL146314,RELIANCE,BUY,414,946.7,391933.8,EX20251129019441
2025-11-25,BETA_INVEST,CL995257,INFY,BUY,24,903.33,21679.92,EX20251125019442
2025-11-23,BETA_INVEST,CL448279,SBIN,SELL,442,2934.91,1297230.22,EX20251123019443
2025-11-24,DELTA_TRADES,CL001872,AXISBANK,SELL,298,785.09,233956.82,EX20251124019444
2025-11-23,ALPHA_SEC,CL367792,RELIANCE,SELL,310,861.76,267145.6,EX20251123019445
2025-11-20,BETA_INVEST,CL744878,LT,SELL,495,307.63,152276.85,EX20251120019446
2025-11-21,OMEGA_BROKING,CL678596,RELIANCE,BUY,223,805.06,179528.38,EX20251121019447
2025-11-22,ALPHA_SEC,CL771770,INFY,SELL,10,1390.1,13901.0,EX20251122019448
2025-11-22,ALPHA_SEC,CL051581,ITC,BUY,35,1936.97,67793.95,EX20251122019449
2025-11-21,ALPHA_SEC,CL679381,SBIN,SELL,264,200.97,53056.08,EX20251121019450
2025-11-24,OMEGA_BROKING,CL428553,AXISBANK,SELL,419,373.95,156685.05,EX20251124019451
2025-11-21,BETA_INVEST,CL670227,AXISBANK,BUY,403,2272.63,915869.89,EX20251121019452
2025-11-29,ALPHA_SEC,CL519519,TATAMOTORS,BUY,204,727.24,148356.96,EX20251129019453
2025-11-29,BETA_INVEST,CL515952,ITC,SELL,192,586.93,112690.56,EX20251129019454
2025-11-21,BETA_INVEST,CL887457,KOTAKBANK,SELL,113,-819.34,-92585.42,EX20251121019455
2025-11-21,ALPHA_SEC,CL689792,TATAMOTORS,SELL,304,2431.58,739200.32,EX20251121019456
2025-11-25,OMEGA_BROKING,CL133431,INFY,BUY,176,686.33,120794.08,EX20251125019457
2025-11-22,BETA_INVEST,CL192398,INFY,SELL,69,2891.06,199483.14,EX20251122019458
2025-11-22,OMEGA_BROKING,CL295272,LT,SELL,331,2634.44,871999.64,EX20251122019459
2025-11-20,OMEGA_BROKING,CL214926,AXISBANK,BUY,282,240.17,67727.94,EX20251120019460
2025-11-25,OMEGA_BROKING,CL750888,SBIN,BUY,344,934.85,321588.4,EX20251125019461
2025-11-21,DELTA_TRADES,CL529836,LT,SELL,167,1188.63,198501.21,EX20251121019462
2025-11-21,BETA_INVEST,CL453926,SBIN,SELL,35,2487.05,87046.75,EX20251121019463
2025-11-21,DELTA_TRADES,CL582395,ICICIBANK,BUY,224,2501.56,560349.44,EX20251121019464
2025-11-26,DELTA_TRADES,CL750356,INFY,SELL,19,206.69,3927.11,EX20251126019465
2025-11-24,ALPHA_SEC,CL059307,INFY,SELL,258,1705.41,439995.78,EX20251124019466
2025-11-26,BETA_INVEST,CL063732,ICICIBANK,BUY,29,1751.32,50788.28,EX20251126019467
2025-11-22,OMEGA_BROKING,CL507258,RELIANCE,SELL,316,2818.4,890614.4,EX20251122019468
2025-11-20,BETA_INVEST,CL955752,AXISBANK,SELL,119,712.88,84832.72,EX20251120019469
2025-11-25,ALPHA_SEC,CL508164,ITC,BUY,23,2157.21,49615.83,EX20251125019470
2025-11-26,ALPHA_SEC,CL206145,HDFC,SELL,99,2763.6,273596.4,EX20251126019471
2025-11-26,BETA_INVEST,CL092387,ITC,BUY,254,1006.43,255633.22,EX20251126019472
2025-11-22,OMEGA_BROKING,CL286157,LT,BUY,462,1362.29,629377.98,EX20251122019473
2025-11-22,DELTA_TRADES,CL628521,LT,BUY,149,1203.61,179337.89,EX20251122019474
2025-11-23,ALPHA_SEC,CL967706,HDFC,SELL,350,1856.57,649799.5,EX20251123019475
2025-11-29,ALPHA_SEC,CL431895,LT,SELL,7,1389.18,9724.26,EX20251129019476
2025-11-24,ALPHA_SEC,CL345910,RELIANCE,SELL,335,1027.82,344319.7,EX20251124019477
2025-11-22,DELTA_TRADES,CL688821,HDFC,BUY,455,2243.23,1020669.65,EX20251122019478
2025-11-22,OMEGA_BROKING,CL546381,LT,BUY,211,1839.46,388126.06,EX20251122019479
2025-11-23,BETA_INVEST,CL173060,ITC,SELL,497,1146.43,569775.71,EX20251123019480
2025-11-21,OMEGA_BROKING,CL703111,HDFC,SELL,121,2945.89,356452.69,EX20251121019481
2025-11-22,BETA_INVEST,CL617335,LT,SELL,50,2779.61,138980.5,EX20251122019482
2025-11-21,OMEGA_BROKING,CL951906,LT,BUY,500,389.68,194840.0,EX20251121019483
2025-11-26,OMEGA_BROKING,CL370707,TATAMOTORS,BUY,141,1648.4,232424.4,EX20251126019484
2025-11-20,OMEGA_BROKING,CL868830,LT,BUY,379,1674.95,634806.05,EX20251120019485
2025-11-23,ALPHA_SEC,CL340911,ICICIBANK,SELL,411,2042.32,839393.52,EX20251123019486
2025-11-26,OMEGA_BROKING,CL438367,HDFC,SELL,340,2095.64,712517.6,EX20251126019487
2025-11-24,BETA_INVEST,CL152425,KOTAKBANK,BUY,222,654.32,145259.04,EX20251124019488
2025-11-23,ALPHA_SEC,CL350443,ICICIBANK,BUY,193,1407.46,271639.78,EX20251123019489
2025-11-24,OMEGA_BROKING,CL614522,RELIANCE,SELL,226,1637.2,370007.2,EX20251124019490
2025-11-25,OMEGA_BROKING,CL545037,AXISBANK,BUY,360,645.02,232207.2,EX20251125019491
2025-11-22,BETA_INVEST,CL665314,KOTAKBANK,SELL,453,1376.37,623495.61,EX20251122019492
2025-11-20,OMEGA_BROKING,CL403570,RELIANCE,SELL,413,2510.44,1036811.72,EX20251120019493
2025-11-25,BETA_INVEST,CL996021,AXISBANK,BUY,242,774.43,187412.06,EX20251125019494
2025-11-24,BETA_INVEST,CL992840,ITC,BUY,200,346.43,69286.0,EX20251124019495
