DP_Client_ID,ISIN_Code,Security_Desc,Holding,Pledge_Qty,MktPrice,HoldingValue
CL224848,INE238A01026,AXIS BNK LTD EQ,1087,0,525.2,570892.4
CL139429,INE062A01020,STATE BANK OF INDIA,1066,263,1117.15,1190881.9
CL506562,INE018A01030,LARSEN AND TOUBRO,670,0,182.61,122348.7
CL357196,INE009A01021,INFOSYS LTD,3409,278,2904.16,9900281.44
CL416968,INE154A01025,ITC LTD EQ,232,0,1464.05,339659.6
CL708080,INE062A01020,STATE BANK OF INDIA,1231,0,1361.6,1676129.6
CL112011,INE001A01036,HDFC BANK LTD,2198,0,2677.05,5884155.9
CL802706,INE238A01026,AXIS BNK LTD EQ,1148,0,2843.57,3264418.36
CL778733,INE002A01018,RELIANCE INDS LTD EQ,2508,0,1157.54,2903110.32
CL715431,INE238A01026,AXIS BANK LTD DVR EQ,739,0,2907.21,2148428.19
CL510983,INE002A01018,RELIANCE INDS LTD EQ,152,0,983.27,149457.04
CL089650,INE237A01028,KOTAK MAHINDRA BANK,1018,0,1517.07,1544377.26
CL352793,INE062A01020,STATE BANK OF INDIA,1768,0,458.82,811193.76
CL456295,INE002A01018,RELIANCE INDS LTD EQ,2460,372,2736.18,6731002.8
CL735031,INE090A01021,ICICI BANK LTD,1034,0,667.09,689771.06
CL473779,INE002A01018,RELIANCE INDS LTD EQ,893,0,1775.27,1585316.11
CL359358,INE009A01021,INFOSYS LTD,3230,0,2431.97,7855263.1
CL182299,INE009A01021,INFOSYS LTD,2907,0,1585.66,4609513.62
CL582879,INE009A01021,INFOSYS LTD,3257,0,1378.24,4488927.68
CL728424,INE018A01030,LARSEN AND TOUBRO,3158,206,815.99,2576896.42
CL118318,INE062A01020,STATE BANK OF INDIA,2046,0,1455.19,2977318.74
CL413944,INE238A01026,AXIS BNK LTD EQ,2653,0,1215.72,3225305.16
CL894287,INE062A01020,STATE BANK OF INDIA,362,0,507.3,183642.6
CL568767,INE009A01021,INFOSYS LTD,3091,0,110.63,341957.33
CL613867,INE001A01036,HDFC BANK LTD,1277,0,1722.95,2200207.15
CL772516,INE090A01021,ICICI BANK LTD,28,0,2950.46,82612.88
CL064828,INE009A01021,INFOSYS LTD,98,0,1801.29,176526.42
CL263788,INE002A01018,RELIANCE INDS LTD EQ,256,0,1236.21,316469.76
CL750434,INE237A01028,KOTAK MAHINDRA BANK,427,331,1564.21,667917.67
CL499016,INE002A01018,RELIANCE INDS LTD EQ,3027,0,2475.02,7491885.54
CL348033,INE018A01030,LARSEN AND TOUBRO,2188,0,2185.15,4781108.2
CL598270,INE062A01020,STATE BANK OF INDIA,2519,0,648.62,1633873.78
CL255536,INE090A01021,ICICI BANK LTD,619,0,1903.29,1178136.51
CL796994,INE009A01021,INFOSYS LTD,24,0,1266.29,30390.96
CL585484,INE237A01028,KOTAK MAHINDRA BANK,1738,0,1942.58,3376204.04
CL624249,INE002A01018,RELIANCE INDS LTD EQ,3050,0,528.63,1612321.5
CL049900,INE155A01022,TATA MOTORS LTD,2956,0,706.11,2087261.16
CL188163,INE018A01030,LARSEN AND TOUBRO,1787,0,2235.42,3994695.54
CL408470,INE018A01030,LARSEN AND TOUBRO,1036,86,1730.09,1792373.24
CL559273,INE062A01020,STATE BANK OF INDIA,1272,0,1013.69,1289413.68
CL828648,INE062A01020,STATE BANK OF INDIA,475,0,392.33,186356.75
CL191583,INE154A01025,ITC LTD EQ,2929,0,1227.64,3595757.56
CL242726,INE001A01036,HDFC BANK LTD DVR,2862,0,812.65,2325804.3
CL175195,INE090A01021,ICICI BANK LTD,3219,0,759.86,2445989.34
CL892701,INE018A01030,LARSEN AND TOUBRO,1517,0,2930.12,4444992.04
CL018504,INE009A01021,INFOSYS LTD,672,122,2241.43,1506240.96
CL266897,INE062A01020,STATE BNK OF INDIA,687,329,2534.39,1741125.93
CL913156,INE090A01021,ICICI BANK LTD,3013,0,1815.06,5468775.78
CL251886,INE090A01021,ICICI BANK LTD,318,0,886.53,281916.54
CL583696,INE155A01022,TATA MOTORS LTD,1846,0,1953.92,3606936.32
CL902817,INE154A01025,ITC LTD EQ,1444,0,1521.65,2197262.6
CL706585,INE155A01022,TATA MOTORS LTD,2389,20,255.6,610628.4
CL873879,INE155A01022,TATA MOTORS LTD DVR,2147,0,1114.51,2392852.97
CL738011,INE238A01026,AXIS BANK LTD EQ,1529,0,2517.24,3848859.96
CL285687,INE018A01030,LARSEN AND TOUBRO,2700,0,474.81,1281987.0
CL881092,INE090A01021,ICICI BANK LTD,1193,0,2619.19,3124693.67
CL376833,INE238A01026,AXIS BANK LTD EQ,1124,0,210.98,237141.52
CL969106,INE237A01028,KOTAK MAHINDRA BANK,685,0,127.37,87248.45
CL304333,INE062A01020,STATE BANK OF INDIA,2907,0,1398.15,4064422.05
CL989857,INE237A01028,KOTAK MAHINDRA BANK,971,409,602.8,585318.8
CL412323,INE237A01028,KOTAK MAHINDRA BANK,3066,0,1415.24,4339125.84
CL227373,INE154A01025,ITC LTD EQ,1988,0,2185.11,4343998.68
CL557889,INE155A01022,TATA MOTORS LTD,331,275,2700.62,893905.22
CL216106,INE009A01021,INFOSYS LTD,1311,73,1605.94,2105387.34
CL756901,INE154A01025,ITC LTD EQ,840,0,812.49,682491.6
CL015924,INE238A01026,AXIS BANK LTD EQ,968,0,2175.24,2105632.32
CL258065,INE090A01021,ICICI BANK LTD,503,0,852.21,428661.63
CL824279,INE238A01026,AXIS BNK LTD EQ,1863,0,2194.9,4089098.7
CL280593,INE154A01025,ITC LTD EQ,2896,0,2506.85,7259837.6
CL463426,INE002A01018,RELIANCE INDS LTD EQ,1922,0,433.28,832764.16
CL332494,INE238A01026,AXIS BANK LTD EQ,1190,80,175.3,208607.0
CL145179,INE001A01036,HDFC BANK LTD,1899,0,315.95,599989.05
CL078829,INE018A01030,LARSEN AND TOUBRO,1837,0,2887.92,5305109.04
CL537322,INE009A01021,INFOSYS LTD,832,0,2843.0,2365376.0
CL646984,INE009A01021,INFOSYS LTD,2781,0,1046.42,2910094.02
CL665077,INE009A01021,INFOSYS LTD,1689,0,2316.6,3912737.4
CL818277,INE155A01022,TATA MOTORS LTD,3310,0,1816.49,6012581.9
CL314207,INE002A01018,RELIANCE INDS LTD EQ,1520,0,2638.34,4010276.8
CL944878,INE002A01018,RELIANCE INDS LTD EQ,137,0,1430.85,196026.45
CL749017,INE238A01026,AXIS BANK LTD EQ,820,0,2755.06,2259149.2
CL067122,INE237A01028,KOTAK MAHINDRA BNK,1521,0,1259.85,1916231.85
CL309061,INE009A01021,INFOSYS LTD,295,0,206.83,61014.85
CL138618,INE009A01021,INFOSYS LTD,436,0,2551.51,1112458.36
CL444029,INE009A01021,INFOSYS LTD,3270,0,1001.85,3276049.5
CL622673,INE062A01020,STATE BANK OF INDIA,2942,0,1169.28,3440021.76
CL289176,INE238A01026,AXIS BANK LTD EQ,1242,252,2024.18,2514031.56
CL545926,INE090A01021,ICICI BANK LTD,494,0,1556.1,768713.4
CL328692,INE238A01026,AXIS BANK LTD EQ,2187,0,160.16,350269.92
CL458871,INE090A01021,ICICI BANK LTD,748,0,1515.87,1133870.76
CL238697,INE002A01018,RELIANCE INDS LTD EQ,2273,115,2337.33,5312751.09
CL461833,INE090A01021,ICICI BANK LTD,178,0,642.07,114288.46
CL116783,INE002A01018,RELIANCE INDS LTD EQ,82,0,136.04,11155.28
CL679595,INE002A01018,RELIANCE INDS LTD EQ,42,0,2407.44,101112.48
CL804549,INE090A01021,ICICI BANK LTD,3470,0,1981.15,6874590.5
CL105039,INE238A01026,AXIS BNK LTD EQ,944,0,2675.19,2525379.36
CL851167,INE001A01036,HDFC BANK LTD,104,0,2726.38,283543.52
CL211616,INE001A01036,HDFC BANK LTD,3218,0,608.16,1957058.88
CL908690,INE002A01018,RELIANCE INDS LTD EQ,3031,0,1943.37,5890354.47
CL938467,INE018A01030,LARSEN AND TOUBRO,1260,0,214.68,270496.8
CL699940,INE238A01026,AXIS BANK LTD EQ,1170,0,598.69,700467.3
CL355194,INE002A01018,RELIANCE INDS LTD EQ,295,0,325.63,96060.85
CL021999,INE001A01036,HDFC BANK LTD,168,0,164.87,27698.16
CL158649,INE237A01028,KOTAK MAHINDRA BANK,1462,0,596.96,872755.52
CL651214,INE062A01020,STATE BANK OF INDIA,3437,0,1029.46,3538254.02
CL975053,INE237A01028,KOTAK MAHINDRA BANK,2048,0,2173.38,4451082.24
CL442338,INE009A01021,INFOSYS LTD,763,0,831.99,634808.37
CL442800,INE001A01036,HDFC BANK LTD,2041,0,376.08,767579.28
CL721537,INE154A01025,ITC LTD EQ,1906,55,710.35,1353927.1
CL344354,INE154A01025,ITC LTD EQ,1709,209,1314.44,2246377.96
CL804598,INE062A01020,STATE BANK OF INDIA,1570,0,1719.07,2698939.9
CL108140,INE002A01018,RELIANCE INDS LTD EQ,667,0,2104.77,1403881.59
CL560257,INE062A01020,STATE BANK OF INDIA,723,0,674.49,487656.27
CL282706,INE009A01021,INFOSYS LTD,3100,0,941.76,2919456.0
CL109651,INE237A01028,KOTAK MAHINDRA BANK,1054,0,2473.11,2606657.94
CL451718,INE155A01022,TATA MOTORS LTD DVR,1707,0,1836.6,3135076.2
CL055052,INE001A01036,HDFC BANK LTD,1585,0,1086.25,1721706.25
CL496530,INE155A01022,TATA MOTORS LTD,2955,0,2334.63,6898831.65
CL084216,INE018A01030,LARSEN AND TOUBRO,2137,0,547.06,1169067.22
CL531517,INE154A01025,ITC LTD EQ,3498,364,1885.99,6597193.02
CL064461,INE001A01036,HDFC BANK LTD DVR,2738,0,2418.35,6621442.3
CL279724,INE155A01022,TATA MOTORS LTD,1173,473,339.27,397963.71
CL132168,INE018A01030,LARSEN AND TOUBRO,2115,0,1563.64,3307098.6
CL317833,INE090A01021,ICICI BANK LTD DVR,402,0,1663.09,668562.18
CL679672,INE090A01021,ICICI BANK LTD,2427,369,328.34,796881.18
CL867935,INE237A01028,KOTAK MAHINDRA BANK,160,0,132.07,21131.2
CL415943,INE238A01026,AXIS BANK LTD EQ,2284,0,2395.91,5472258.44
CL593058,INE154A01025,ITC LTD EQ,2781,0,1543.91,4293613.71
CL094132,INE154A01025,ITC LTD EQ,1298,0,2765.26,3589307.48
CL597972,INE062A01020,STATE BANK OF INDIA,1176,0,1503.15,1767704.4
CL141589,INE002A01018,RELIANCE INDS LTD EQ,2310,0,1149.56,2655483.6
CL006814,INE238A01026,AXIS BANK LTD EQ,872,0,140.34,122376.48
CL022400,INE062A01020,STATE BANK OF INDIA,3224,0,2265.82,7305003.68
CL327504,INE090A01021,ICICI BANK LTD DVR,1951,0,1831.7,3573646.7
CL119124,INE237A01028,KOTAK MAHINDRA BANK,1028,0,1038.37,1067444.36
CL333235,INE090A01021,ICICI BANK LTD,2099,0,1452.74,3049301.26
CL974638,INE155A01022,TATA MOTORS LTD,489,0,1213.57,593435.73
CL630991,INE155A01022,TATA MOTORS LTD,207,0,1080.0,223560.0
CL477753,INE062A01020,STATE BANK OF INDIA,929,0,411.82,382580.78
CL193694,INE001A01036,HDFC BANK LTD,342,0,466.55,159560.1
CL447087,INE062A01020,STATE BNK OF INDIA,2643,0,1148.68,3035961.24
CL953150,INE062A01020,STATE BNK OF INDIA,518,0,2193.73,1136352.14
CL387532,INE018A01030,LARSEN AND TOUBRO,81,0,2740.47,221978.07
CL774946,INE018A01030,LARSEN AND TOUBRO,561,0,349.12,195856.32
CL668346,INE018A01030,LARSEN AND TOUBRO,3185,0,1489.51,4744089.35
CL830036,INE238A01026,AXIS BANK LTD EQ,775,0,1392.71,1079350.25
CL519502,INE155A01022,TATA MOTORS LTD,2608,0,899.66,2346313.28
CL958853,INE009A01021,INFOSYS LTD,1630,0,2404.78,3919791.4
CL788710,INE154A01025,ITC LTD EQ,2235,0,2427.55,5425574.25
CL407098,INE238A01026,AXIS BANK LTD EQ,2118,0,1976.26,4185718.68
CL101349,INE001A01036,HDFC BANK LTD,419,0,2711.0,1135909.0
CL034615,INE238A01026,AXIS BNK LTD EQ,3117,0,1973.34,6150900.78
CL518632,INE238A01026,AXIS BANK LTD DVR EQ,2267,243,290.51,658586.17
CL039093,INE154A01025,ITC LTD EQ,397,0,156.13,61983.61
CL410353,INE090A01021,ICICI BANK LTD,1217,0,2655.37,3231585.29
CL518986,INE237A01028,KOTAK MAHINDRA BANK,146,0,444.69,64924.74
CL712502,INE009A01021,INFOSYS LTD,2053,0,947.06,1944314.18
CL442816,INE154A01025,ITC LTD EQ,2524,0,521.42,1316064.08
CL601438,INE237A01028,KOTAK MAHINDRA BANK,3307,425,2864.59,9473199.13
CL638001,INE237A01028,KOTAK MAHINDRA BANK,759,0,218.79,166061.61
CL324183,INE062A01020,STATE BANK OF INDIA,1259,6,465.27,585774.93
CL913530,INE238A01026,AXIS BANK LTD EQ,235,0,730.0,171550.0
CL760796,INE018A01030,LARSEN AND TOUBRO,3385,0,1073.91,3635185.35
CL727314,INE001A01036,HDFC BANK LTD,288,0,1902.44,547902.72
CL199970,INE018A01030,LARSEN AND TOUBRO,1419,0,2236.18,3173139.42
CL779561,INE062A01020,STATE BANK OF INDIA,1184,0,639.9,757641.6
CL031540,INE009A01021,INFOSYS LTD,2267,0,1990.06,4511466.02
CL770192,INE237A01028,KOTAK MAHINDRA BANK,192,165,1656.77,318099.84
CL792419,INE155A01022,TATA MOTORS LTD,3385,0,784.59,2655837.15
CL058842,INE062A01020,STATE BANK OF INDIA,1931,0,1513.8,2923147.8
CL888629,INE238A01026,AXIS BANK LTD EQ,2758,0,1660.39,4579355.62
CL083810,INE062A01020,STATE BANK OF INDIA,1492,0,1273.53,1900106.76
CL562490,INE009A01021,INFOSYS LTD,2539,0,930.12,2361574.68
CL958297,INE002A01018,RELIANCE INDS LTD EQ,2908,246,236.76,688498.08
CL050408,INE238A01026,AXIS BANK LTD EQ,2995,0,2384.61,7141906.95
CL678519,INE237A01028,KOTAK MAHINDRA BANK,2052,0,1880.56,3858909.12
CL549859,INE002A01018,RELIANCE INDS LTD EQ,481,0,2754.77,1325044.37
CL027561,INE154A01025,ITC LTD EQ,624,0,2827.4,1764297.6
CL943263,INE237A01028,KOTAK MAHINDRA BANK,377,0,932.15,351420.55
CL726438,INE154A01025,ITC LTD EQ,3170,0,2260.84,7166862.8
CL836600,INE155A01022,TATA MOTORS LTD,2871,0,469.21,1347101.91
CL390231,INE062A01020,STATE BANK OF INDIA,2728,0,713.28,1945827.84
CL261492,INE154A01025,ITC LTD EQ,657,0,1980.87,1301431.59
CL408518,INE090A01021,ICICI BNK LTD,859,0,2468.05,2120054.95
CL651489,INE002A01018,RELIANCE INDS LTD EQ,2123,0,2377.18,5046753.14
CL580441,INE155A01022,TATA MOTORS LTD,2673,0,2162.83,5781244.59
CL577303,INE154A01025,ITC LTD EQ,908,0,996.68,904985.44
CL556525,INE009A01021,INFOSYS LTD,432,0,2845.25,1229148.0
CL878843,INE237A01028,KOTAK MAHINDRA BANK,2746,0,1849.18,5077848.28
CL228975,INE062A01020,STATE BANK OF INDIA,1208,0,2042.71,2467593.68
CL891197,INE002A01018,RELIANCE INDS LTD EQ,2890,0,1355.68,3917915.2
CL428969,INE155A01022,TATA MOTORS LTD,2196,0,549.25,1206153.0
CL686112,INE154A01025,ITC LTD EQ,3006,0,1040.85,3128795.1
CL161635,INE238A01026,AXIS BANK LTD EQ,4,0,1312.77,5251.08
CL489869,INE018A01030,LARSEN AND TOUBRO,2258,403,337.62,762345.96
CL730071,INE018A01030,LARSEN AND TOUBRO,2843,0,2937.54,8351426.22
CL365895,INE062A01020,STATE BANK OF INDIA,809,0,1021.9,826717.1
CL526531,INE155A01022,TATA MOTORS LTD,1472,0,2233.14,3287182.08
CL417226,INE090A01021,ICICI BNK LTD,2471,328,1667.26,4119799.46
CL023107,INE090A01021,ICICI BANK LTD,3131,2,722.48,2262084.88
CL726666,INE062A01020,STATE BANK OF INDIA,2204,0,950.17,2094174.68
CL964554,INE018A01030,LARSEN AND TOUBRO,2882,0,568.79,1639252.78
CL919582,INE001A01036,HDFC BANK LTD,381,0,2468.49,940494.69
CL308446,INE238A01026,AXIS BANK LTD EQ,2193,0,1502.7,3295421.1
CL972816,INE238A01026,AXIS BANK LTD EQ,1984,0,173.05,343331.2
CL128057,INE238A01026,AXIS BANK LTD EQ,2543,0,204.71,520577.53
CL814489,INE154A01025,ITC LTD EQ,1629,85,2665.09,4341431.61
CL221309,INE090A01021,ICICI BANK LTD,3360,0,685.0,2301600.0
CL407098,INE002A01018,RELIANCE INDS LTD DVR EQ,1878,0,2978.0,5592684.0
CL869584,INE062A01020,STATE BNK OF INDIA,1692,0,1854.45,3137729.4
CL205663,INE090A01021,ICICI BANK LTD,1743,0,823.3,1435011.9
CL477992,INE001A01036,HDFC BNK LTD,816,0,960.98,784159.68
CL956504,INE237A01028,KOTAK MAHINDRA BANK,1419,0,968.48,1374273.12
CL727053,INE002A01018,RELIANCE INDS LTD DVR EQ,1085,0,2892.47,3138329.95
CL343476,INE154A01025,ITC LTD EQ,780,0,581.73,453749.4
CL629673,INE018A01030,LARSEN AND TOUBRO,308,0,1769.5,545006.0
CL184758,INE154A01025,ITC LTD EQ,2716,0,2785.78,7566178.48
CL259121,INE002A01018,RELIANCE INDS LTD EQ,1049,0,2256.99,2367582.51
CL799599,INE009A01021,INFOSYS LTD,3387,0,363.91,1232563.17
CL635920,INE002A01018,RELIANCE INDS LTD EQ,1798,0,526.81,947204.38
CL397239,INE062A01020,STATE BANK OF INDIA,856,0,1711.7,1465215.2
CL007872,INE002A01018,RELIANCE INDS LTD EQ,1768,0,1308.47,2313374.96
CL562408,INE238A01026,AXIS BANK LTD EQ,1600,0,1533.13,2453008.0
CL939968,INE090A01021,ICICI BANK LTD,1137,0,1332.29,1514813.73
CL850615,INE238A01026,AXIS BANK LTD EQ,490,0,818.16,400898.4
CL538426,INE155A01022,TATA MOTORS LTD,713,0,239.99,171112.87
CL954461,INE009A01021,INFOSYS LTD,2615,0,1021.92,2672320.8
CL779706,INE002A01018,RELIANCE INDS LTD EQ,1204,246,1777.15,2139688.6
CL192000,INE154A01025,ITC LTD EQ,1885,0,1630.42,3073341.7
CL000268,INE002A01018,RELIANCE INDS LTD EQ,1156,0,2822.48,3262786.88
CL894852,INE009A01021,INFOSYS LTD,982,0,2290.26,2249035.32
CL873744,INE155A01022,TATA MOTORS LTD,2277,0,2634.65,5999098.05
CL173689,INE238A01026,AXIS BANK LTD EQ,540,0,991.08,535183.2
CL504610,INE237A01028,KOTAK MAHINDRA BANK,2245,0,1084.1,2433804.5
CL769115,INE001A01036,HDFC BANK LTD DVR,1970,0,2418.25,4763952.5
CL371388,INE154A01025,ITC LTD EQ,2259,0,2024.32,4572938.88
CL041356,INE001A01036,HDFC BANK LTD,3208,0,1545.84,4959054.72
CL347736,INE062A01020,STATE BANK OF INDIA,2100,0,182.32,382872.0
CL649302,INE155A01022,TATA MOTORS LTD DVR,2411,105,355.52,857158.72
CL416589,INE238A01026,AXIS BANK LTD EQ,3332,320,2231.6,7435691.2
CL632608,INE155A01022,TATA MOTORS LTD,3165,0,2205.56,6980597.4
CL462365,INE009A01021,INFOSYS LTD,1404,204,1655.75,2324673.0
CL809949,INE238A01026,AXIS BANK LTD EQ,3106,0,1856.36,5765854.16
CL768282,INE154A01025,ITC LTD EQ,1298,0,1704.52,2212466.96
CL285139,INE002A01018,RELIANCE INDS LTD EQ,1208,0,1178.83,1424026.64
CL478589,INE002A01018,RELIANCE INDS LTD EQ,555,0,1570.82,871805.1
CL171315,INE009A01021,INFOSYS LTD,2734,0,854.36,2335820.24
CL976410,INE018A01030,LARSEN AND TOUBRO,3427,0,2161.06,7405952.62
CL741945,INE009A01021,INFOSYS LTD,2788,0,1074.88,2996765.44
CL067249,INE237A01028,KOTAK MAHINDRA BANK,3057,0,2763.37,8447622.09
CL565144,INE009A01021,INFOSYS LTD,3123,0,2672.31,8345624.13
CL064598,INE090A01021,ICICI BANK LTD,1339,0,2347.09,3142753.51
CL485550,INE009A01021,INFOSYS LTD,2370,0,1105.01,2618873.7
CL645880,INE009A01021,INFOSYS LTD,3087,0,1092.31,3371960.97
CL469463,INE009A01021,INFOSYS LTD,1836,0,2141.19,3931224.84
CL412487,INE155A01022,TATA MOTORS LTD,606,0,141.76,85906.56
CL736436,INE062A01020,STATE BANK OF INDIA,2671,0,2590.13,6918237.23
CL111620,INE001A01036,HDFC BANK LTD,420,0,2507.77,1053263.4
CL063023,INE155A01022,TATA MOTORS LTD DVR,173,0,1105.81,191305.13
CL111984,INE155A01022,TATA MOTORS LTD,2651,0,1218.84,3231144.84
CL391558,INE018A01030,LARSEN AND TOUBRO,1837,0,774.67,1423068.79
CL926554,INE018A01030,LARSEN AND TOUBRO,2669,0,1951.64,5208927.16
CL870804,INE238A01026,AXIS BANK LTD EQ,2172,0,2582.41,5608994.52
CL170669,INE009A01021,INFOSYS LTD,47,0,2448.24,115067.28
CL322617,INE237A01028,KOTAK MAHINDRA BANK,2318,0,2673.61,6197427.98
CL262371,INE002A01018,RELIANCE INDS LTD EQ,136,0,2174.86,295780.96
CL469277,INE009A01021,INFOSYS LTD,836,0,278.14,232525.04
CL739455,INE154A01025,ITC LTD EQ,856,211,1213.89,1039089.84
CL490058,INE018A01030,LARSEN AND TOUBRO,3132,0,1609.12,5039763.84
CL638506,INE237A01028,KOTAK MAHINDRA BNK,2620,0,610.02,1598252.4
CL694277,INE018A01030,LARSEN AND TOUBRO,1503,0,2768.63,4161250.89
CL885838,INE154A01025,ITC LTD EQ,1246,364,1644.31,2048810.26
CL011430,INE090A01021,ICICI BANK LTD,1998,0,800.85,1600098.3
CL763695,INE001A01036,HDFC BANK LTD,809,0,2795.48,2261543.32
CL051725,INE237A01028,KOTAK MAHINDRA BANK,1643,0,190.64,313221.52
CL789996,INE090A01021,ICICI BANK LTD,3078,0,1743.83,5367508.74
CL134028,INE154A01025,ITC LTD EQ,1035,0,474.16,490755.6
CL662363,INE002A01018,RELIANCE INDS LTD EQ,1197,0,1202.65,1439572.05
CL207170,INE155A01022,TATA MOTORS LTD,3290,0,239.35,787461.5
CL917205,INE237A01028,KOTAK MAHINDRA BANK,1373,0,1731.43,2377253.39
CL301643,INE062A01020,STATE BANK OF INDIA,1900,61,2281.63,4335097.0
CL653231,INE238A01026,AXIS BANK LTD EQ,1382,163,1538.79,2126607.78
CL559468,INE154A01025,ITC LTD EQ,1955,0,709.19,1386466.45
CL550968,INE237A01028,KOTAK MAHINDRA BANK,2206,0,164.65,363217.9
CL773508,INE155A01022,TATA MOTORS LTD,1178,0,201.68,237579.04
CL712377,INE155A01022,TATA MOTORS LTD,1878,0,2234.3,4196015.4
CL454475,INE154A01025,ITC LTD EQ,1066,0,1469.57,1566561.62
CL892374,INE018A01030,LARSEN AND TOUBRO,2522,0,1800.06,4539751.32
CL098276,INE238A01026,AXIS BANK LTD EQ,2211,200,966.74,2137462.14
CL650778,INE009A01021,INFOSYS LTD,469,0,1434.97,673000.93
CL791253,INE062A01020,STATE BANK OF INDIA,3096,0,2554.38,7908360.48
CL107394,INE154A01025,ITC LTD EQ,1555,0,2711.53,4216429.15
CL047703,INE237A01028,KOTAK MAHINDRA BANK,3050,268,2230.87,6804153.5
CL926791,INE002A01018,RELIANCE INDS LTD EQ,491,376,2604.95,1279030.45
CL001466,INE090A01021,ICICI BNK LTD,1089,0,127.31,138640.59
CL387185,INE009A01021,INFOSYS LTD,3023,487,2686.13,8120170.99
CL083339,INE009A01021,INFOSYS LTD,3018,0,2794.69,8434374.42
CL862798,INE238A01026,AXIS BANK LTD EQ,2367,0,2651.52,6276147.84
CL528014,INE154A01025,ITC LTD EQ,1814,0,532.14,965301.96
CL135523,INE018A01030,LARSEN AND TOUBRO,610,0,1514.55,923875.5
CL507186,INE237A01028,KOTAK MAHINDRA BANK,3260,0,715.19,2331519.4
CL549241,INE002A01018,RELIANCE INDS LTD EQ,701,0,1327.07,930276.07
CL036905,INE062A01020,STATE BANK OF INDIA,1985,0,2575.82,5113002.7
CL717052,INE237A01028,KOTAK MAHINDRA BANK,2105,0,701.4,1476447.0
CL898507,INE090A01021,ICICI BANK LTD,2567,0,1095.02,2810916.34
CL128505,INE238A01026,AXIS BANK LTD DVR EQ,465,0,2758.41,1282660.65
CL044690,INE238A01026,AXIS BANK LTD EQ,396,0,1021.55,404533.8
CL265336,INE062A01020,STATE BANK OF INDIA,205,0,2376.28,487137.4
CL968645,INE238A01026,AXIS BANK LTD EQ,1290,0,158.1,203949.0
CL402340,INE154A01025,ITC LTD EQ,3258,283,889.89,2899261.62
CL447244,INE018A01030,LARSEN AND TOUBRO,2507,0,2968.52,7442079.64
CL080081,INE001A01036,HDFC BANK LTD,2787,170,1172.45,3267618.15
CL607190,INE001A01036,HDFC BANK LTD,611,0,1067.41,652187.51
CL025411,INE062A01020,STATE BANK OF INDIA,1089,0,876.71,954737.19
CL313634,INE154A01025,ITC LTD EQ,1923,0,2723.43,5237155.89
CL701761,INE155A01022,TATA MOTORS LTD,3179,0,1508.18,4794504.22
CL123928,INE154A01025,ITC LTD EQ,1238,394,874.9,1083126.2
CL030546,INE062A01020,STATE BANK OF INDIA,580,0,1921.7,1114586.0
CL198448,INE001A01036,HDFC BANK LTD,3414,0,2240.29,7648350.06
CL995532,INE154A01025,ITC LTD EQ,774,0,2865.18,2217649.32
CL127459,INE001A01036,HDFC BNK LTD,2043,0,1824.09,3726615.87
CL154861,INE001A01036,HDFC BANK LTD,1466,33,1265.47,1855179.02
CL650574,INE018A01030,LARSEN AND TOUBRO,651,0,1730.97,1126861.47
CL090743,INE062A01020,STATE BANK OF INDIA,1276,0,2483.96,3169532.96
CL054542,INE002A01018,RELIANCE INDS LTD EQ,736,0,425.11,312880.96
CL009547,INE018A01030,LARSEN AND TOUBRO,3254,0,2781.26,9050220.04
CL957229,INE062A01020,STATE BANK OF INDIA,382,0,433.69,165669.58
CL386791,INE062A01020,STATE BNK OF INDIA,2480,0,649.03,1609594.4
CL498619,INE090A01021,ICICI BANK LTD DVR,2614,0,1969.86,5149214.04
CL282453,INE001A01036,HDFC BANK LTD,184,0,2245.42,413157.28
CL244279,INE009A01021,INFOSYS LTD DVR,2927,0,1168.09,3418999.43
CL822803,INE001A01036,HDFC BANK LTD,3057,0,1764.76,5394871.32
CL041326,INE155A01022,TATA MOTORS LTD,1932,0,2947.87,5695284.84
CL816612,INE154A01025,ITC LTD EQ,621,0,2428.41,1508042.61
CL238878,INE155A01022,TATA MOTORS LTD DVR,138,138,1930.07,266349.66
CL418606,INE001A01036,HDFC BANK LTD,1741,0,2743.0,4775563.0
CL012079,INE155A01022,TATA MOTORS LTD,1756,0,1162.15,2040735.4
CL270184,INE001A01036,HDFC BANK LTD DVR,1809,0,2893.33,5234033.97
CL574675,INE009A01021,INFOSYS LTD,328,204,919.62,301635.36
CL869601,INE155A01022,TATA MOTORS LTD,1050,34,2776.57,2915398.5
CL668028,INE090A01021,ICICI BANK LTD,3478,211,2857.72,9939150.16
CL960653,INE001A01036,HDFC BNK LTD,582,0,2913.77,1695814.14
CL219516,INE009A01021,INFOSYS LTD,1986,468,2302.41,4572586.26
CL368674,INE090A01021,ICICI BANK LTD DVR,853,0,407.97,347998.41
CL070189,INE018A01030,LARSEN AND TOUBRO,319,0,784.27,250182.13
CL125569,INE237A01028,KOTAK MAHINDRA BANK,1774,0,466.22,827074.28
CL753366,INE001A01036,HDFC BANK LTD,989,0,1913.76,1892708.64
CL448555,INE002A01018,RELIANCE INDS LTD EQ,2979,0,660.71,1968255.09
CL315997,INE009A01021,INFOSYS LTD,2087,0,1634.13,3410429.31
CL309535,INE062A01020,STATE BANK OF INDIA,2108,0,1836.62,3871594.96
