trade_date,broker_code,client,ticker,side,quantity,price,amt
2025-11-20,ALPHA_SEC,CL836716,TATAMOTORS,SELL,169,1585.99,268032.31
2025-11-20,ALPHA_SEC,CL471659,ICICIBANK,SELL,184,750.49,138090.16
2025-11-23,BETA_INVEST,CL823687,TATAMOTORS,BUY,265,658.63,174536.95
2025-11-22,DELTA_TRADES,CL506966,SBIN,BUY,72,320.82,23099.04
2025-11-21,BETA_INVEST,CL026032,INFY,BUY,48,1917.53,92041.44
2025-11-20,BETA_INVEST,CL572765,AXISBANK,SELL,11,874.11,9615.21
2025-11-21,DELTA_TRADES,CL703996,LT,BUY,259,1321.71,342322.89
2025-11-22,OMEGA_BROKING,CL829116,ITC,BUY,19,2182.75,41472.25
2025-11-20,ALPHA_SEC,CL428774,AXISBANK,SELL,146,1465.18,213916.28
2025-11-24,DELTA_TRADES,CL048107,HDFC,BUY,250,672.03,168007.5
2025-11-20,BETA_INVEST,CL883819,LT,SELL,120,1704.33,204519.6
2025-11-20,DELTA_TRADES,CL416635,RELIANCE,BUY,289,913.56,264018.84
2025-11-20,DELTA_TRADES,CL007619,RELIANCE,SELL,244,2350.94,573629.36
2025-11-21,BETA_INVEST,CL578254,ICICIBANK,SELL,86,1205.22,103648.92
2025-11-25,ALPHA_SEC,CL700155,SBIN,SELL,201,1677.1,337097.1
2025-11-21,BETA_INVEST,CL929260,HDFC,SELL,208,1117.75,232492.0
2025-11-21,BETA_INVEST,CL929260,HDFC,SELL,205,1117.75,229138.75
2025-11-25,BETA_INVEST,CL414988,SBIN,SELL,176,186.56,32834.56
2025-11-23,OMEGA_BROKING,CL025281,KOTAKBANK,SELL,166,840.96,139599.36
2025-11-24,BETA_INVEST,CL614963,AXISBANK,BUY,228,2300.72,524564.16
2025-11-21,DELTA_TRADES,CL139675,HDFC,BUY,155,398.59,61781.45
2025-11-26,OMEGA_BROKING,CL436281,SBIN,BUY,218,1235.8,269404.4
2025-11-21,ALPHA_SEC,CL006571,LT,SELL,189,836.64,158124.96
2025-11-22,DELTA_TRADES,CL424794,RELIANCE,SELL,244,273.12,66641.28
2025-11-25,BETA_INVEST,CL131045,ITC,SELL,300,2214.85,664455.0
2025-11-22,DELTA_TRADES,CL827030,KOTAKBANK,BUY,189,820.76,155123.64
2025-11-21,DELTA_TRADES,CL438890,KOTAKBANK,SELL,44,1602.21,70497.24
2025-11-24,ALPHA_SEC,CL922231,RELIANCE,BUY,116,2333.59,270696.44
2025-11-26,ALPHA_SEC,CL314484,ICICIBANK,BUY,97,2281.05,221261.85
2025-11-20,OMEGA_BROKING,CL171150,INFY,BUY,8,621.52,4972.16
2025-11-21,BETA_INVEST,CL691047,ITC,SELL,186,2359.62,438889.32
2025-11-25,BETA_INVEST,CL787904,SBIN,SELL,252,1729.43,435816.36
2025-11-23,ALPHA_SEC,CL894368,INFY,BUY,111,829.42,92065.62
2025-11-23,ALPHA_SEC,CL554904,SBIN,SELL,155,1037.96,160883.8
2025-11-21,DELTA_TRADES,CL982184,LT,SELL,117,779.89,91247.13
2025-11-21,OMEGA_BROKING,CL746142,LT,BUY,187,939.68,175720.16
2025-11-22,BETA_INVEST,CL264159,TATAMOTORS,SELL,23,1283.11,29511.53
2025-11-20,DELTA_TRADES,CL519079,LT,SELL,118,1481.46,174812.28
2025-11-20,ALPHA_SEC,CL051321,SBIN,SELL,225,566.33,127424.25
2025-11-21,ALPHA_SEC,CL082973,AXISBANK,BUY,88,1132.42,99652.96
2025-11-25,DELTA_TRADES,CL668960,SBIN,SELL,155,1258.63,195087.65
2025-11-22,DELTA_TRADES,CL027962,INFY,SELL,142,2246.93,319064.06
2025-11-21,BETA_INVEST,CL569072,INFY,SELL,94,1596.93,150111.42
2025-11-21,BETA_INVEST,CL929260,HDFC,SELL,205,1117.75,229138.75
2025-11-21,ALPHA_SEC,CL410432,AXISBANK,SELL,116,1436.41,166623.56
2025-11-22,DELTA_TRADES,CL083183,LT,BUY,187,1171.29,219031.23
2025-11-23,OMEGA_BROKING,CL650197,LT,SELL,32,2230.39,71372.48
2025-11-21,BETA_INVEST,CL065175,KOTAKBANK,SELL,284,2167.75,615641.0
2025-11-23,DELTA_TRADES,CL643770,RELIANCE,BUY,104,1969.27,204804.08
2025-11-26,OMEGA_BROKING,CL575361,TATAMOTORS,BUY,290,975.84,282993.6
2025-11-23,DELTA_TRADES,CL054470,LT,BUY,268,1778.45,476624.6
2025-11-20,OMEGA_BROKING,CL419293,ICICIBANK,BUY,256,1921.94,492016.64
2025-11-20,BETA_INVEST,CL420469,INFY,SELL,62,1780.49,110390.38
2025-11-24,DELTA_TRADES,CL053238,SBIN,BUY,199,914.76,182037.24
2025-11-26,ALPHA_SEC,CL897634,HDFC,SELL,152,995.23,151274.96
2025-11-23,ALPHA_SEC,CL340758,RELIANCE,BUY,188,2087.09,392372.92
2025-11-20,DELTA_TRADES,CL839464,ICICIBANK,BUY,62,510.52,31652.24
2025-11-20,DELTA_TRADES,CL043478,AXISBANK,BUY,74,1302.09,96354.66
2025-11-20,ALPHA_SEC,CL337523,INFY,BUY,99,1948.55,192906.45
2025-11-20,ALPHA_SEC,CL128431,TATAMOTORS,SELL,144,941.96,135642.24
2025-11-21,DELTA_TRADES,CL932014,INFY,BUY,263,492.76,129595.88
2025-11-26,DELTA_TRADES,CL599834,ICICIBANK,SELL,31,1698.08,52640.48
2025-11-26,ALPHA_SEC,CL437576,INFY,BUY,16,191.73,3067.68
2025-11-24,DELTA_TRADES,CL541156,RELIANCE,BUY,294,2270.51,667529.94
2025-11-23,OMEGA_BROKING,CL634477,TATAMOTORS,BUY,253,590.4,149371.2
2025-11-22,DELTA_TRADES,CL911294,TATAMOTORS,BUY,270,156.26,42190.2
2025-11-21,BETA_INVEST,CL036711,TATAMOTORS,BUY,172,1259.61,216652.92
2025-11-24,OMEGA_BROKING,CL633433,LT,SELL,178,1028.98,183158.44
2025-11-20,BETA_INVEST,CL532569,RELIANCE,BUY,73,2110.44,154062.12
2025-11-22,ALPHA_SEC,CL457051,HDFC,BUY,237,1738.55,412036.35
2025-11-26,DELTA_TRADES,CL202198,ITC,BUY,168,1855.91,311792.88
2025-11-26,BETA_INVEST,CL911766,ITC,BUY,123,2273.85,279683.55
2025-11-24,BETA_INVEST,CL417565,SBIN,SELL,262,516.12,135223.44
2025-11-23,OMEGA_BROKING,CL262148,RELIANCE,BUY,279,1372.0,382788.0
2025-11-21,OMEGA_BROKING,CL074268,KOTAKBANK,SELL,165,1432.21,236314.65
2025-11-26,BETA_INVEST,CL516756,AXISBANK,BUY,231,2124.33,490720.23
2025-11-22,OMEGA_BROKING,CL466233,LT,SELL,105,2170.03,227853.15
2025-11-26,OMEGA_BROKING,CL363979,KOTAKBANK,BUY,133,904.43,120289.19
2025-11-21,DELTA_TRADES,CL268872,LT,BUY,103,1755.88,180855.64
2025-11-25,DELTA_TRADES,CL157494,LT,SELL,302,1615.38,487844.76
2025-11-20,OMEGA_BROKING,CL217365,INFY,SELL,241,371.63,89562.83
2025-11-24,OMEGA_BROKING,CL254570,KOTAKBANK,SELL,124,1139.85,141341.4
2025-11-24,OMEGA_BROKING,CL644731,ITC,BUY,101,676.17,68293.17
2025-11-24,BETA_INVEST,CL871177,SBIN,SELL,69,1842.95,127163.55
2025-11-25,OMEGA_BROKING,CL570960,TATAMOTORS,SELL,181,1409.16,255057.96
2025-11-20,BETA_INVEST,CL964491,TATAMOTORS,BUY,275,1376.45,378523.75
2025-11-20,DELTA_TRADES,CL007619,RELIANCE,SELL,247,2350.94,580682.18
2025-11-23,ALPHA_SEC,CL736753,INFY,BUY,19,942.95,17916.05
2025-11-22,OMEGA_BROKING,CL982414,ICICIBANK,SELL,211,2286.54,482459.94
2025-11-21,ALPHA_SEC,CL551789,AXISBANK,SELL,138,135.87,18750.06
2025-11-21,BETA_INVEST,CL038971,AXISBANK,SELL,189,1218.23,230245.47
2025-11-20,ALPHA_SEC,CL843390,HDFC,SELL,171,609.14,104162.94
2025-11-26,DELTA_TRADES,CL827742,ITC,SELL,180,1218.63,219353.4
2025-11-24,BETA_INVEST,CL945264,SBIN,SELL,78,2017.81,157389.18
2025-11-21,BETA_INVEST,CL012477,ITC,BUY,297,557.01,165431.97
2025-11-22,BETA_INVEST,CL264043,LT,BUY,226,1591.62,359706.12
2025-11-24,ALPHA_SEC,CL142655,TATAMOTORS,SELL,231,1372.81,317119.11
2025-11-21,OMEGA_BROKING,CL938893,SBIN,SELL,166,1514.18,251353.88
2025-11-21,DELTA_TRADES,CL996984,HDFC,SELL,32,1146.31,36681.92
2025-11-23,ALPHA_SEC,CL530292,RELIANCE,BUY,240,142.69,34245.6
2025-11-26,DELTA_TRADES,CL482891,TATAMOTORS,BUY,14,1947.13,27259.82
2025-11-25,BETA_INVEST,CL655120,ITC,SELL,106,1650.22,174923.32
2025-11-22,BETA_INVEST,CL118864,RELIANCE,SELL,218,1407.13,306754.34
2025-11-26,DELTA_TRADES,CL054208,KOTAKBANK,SELL,145,2429.66,352300.7
2025-11-22,ALPHA_SEC,CL595143,INFY,SELL,287,971.6,278849.2
2025-11-24,OMEGA_BROKING,CL230406,SBIN,BUY,257,1624.97,417617.29
2025-11-23,ALPHA_SEC,CL864103,ITC,SELL,121,1012.16,122471.36
2025-11-25,BETA_INVEST,CL062267,ICICIBANK,SELL,65,496.05,32243.25
2025-11-23,BETA_INVEST,CL158846,ICICIBANK,BUY,71,2102.63,149286.73
2025-11-20,BETA_INVEST,CL044783,KOTAKBANK,BUY,99,1261.65,124903.35
2025-11-20,BETA_INVEST,CL853626,AXISBANK,SELL,295,863.46,254720.7
2025-11-24,BETA_INVEST,CL211740,INFY,BUY,172,326.33,56128.76
2025-11-25,ALPHA_SEC,CL408732,LT,SELL,123,2004.02,246494.46
2025-11-23,DELTA_TRADES,CL763139,KOTAKBANK,SELL,187,1763.16,329710.92
2025-11-20,DELTA_TRADES,CL197201,ITC,SELL,228,700.86,159796.08
2025-11-25,OMEGA_BROKING,CL395056,LT,BUY,204,1137.38,232025.52
2025-11-20,ALPHA_SEC,CL311867,TATAMOTORS,SELL,238,1266.78,301493.64
2025-11-22,OMEGA_BROKING,CL752432,TATAMOTORS,BUY,57,921.32,52515.24
2025-11-23,ALPHA_SEC,CL855153,HDFC,SELL,284,778.61,221125.24
2025-11-26,ALPHA_SEC,CL578344,INFY,BUY,122,1737.19,211937.18
2025-11-22,ALPHA_SEC,CL704169,INFY,BUY,127,441.82,56111.14
2025-11-26,OMEGA_BROKING,CL912450,ITC,BUY,39,2288.48,89250.72
2025-11-24,DELTA_TRADES,CL727479,ICICIBANK,SELL,119,1387.84,165152.96
2025-11-25,BETA_INVEST,CL858331,HDFC,SELL,3,361.47,1084.41
2025-11-22,DELTA_TRADES,CL299874,AXISBANK,SELL,205,1079.9,221379.5
2025-11-24,BETA_INVEST,CL884661,LT,SELL,288,1701.05,489902.4
2025-11-22,OMEGA_BROKING,CL415438,TATAMOTORS,SELL,90,1934.83,174134.7
2025-11-24,OMEGA_BROKING,CL217420,ITC,SELL,79,1807.93,142826.47
2025-11-24,BETA_INVEST,CL904327,SBIN,BUY,41,2219.1,90983.1
2025-11-21,DELTA_TRADES,CL998687,ITC,SELL,259,1757.51,455195.09
2025-11-21,BETA_INVEST,CL617428,AXISBANK,SELL,109,1804.97,196741.73
2025-11-23,OMEGA_BROKING,CL998242,ITC,BUY,55,327.92,18035.6
2025-11-24,ALPHA_SEC,CL610391,AXISBANK,SELL,87,1347.42,117225.54
2025-11-25,ALPHA_SEC,CL902842,HDFC,BUY,282,1832.55,516779.1
2025-11-21,ALPHA_SEC,CL839975,SBIN,BUY,163,1399.72,228154.36
2025-11-21,OMEGA_BROKING,CL203604,ITC,SELL,86,1486.28,127820.08
2025-11-21,ALPHA_SEC,CL425669,SBIN,BUY,299,202.15,60442.85
2025-11-23,ALPHA_SEC,CL873495,HDFC,SELL,204,291.26,59417.04
2025-11-21,ALPHA_SEC,CL824216,ICICIBANK,SELL,20,704.5,14090.0
2025-11-21,DELTA_TRADES,CL049900,RELIANCE,BUY,76,1734.25,131803.0
2025-11-22,DELTA_TRADES,CL697013,ICICIBANK,SELL,260,1580.15,410839.0
2025-11-20,OMEGA_BROKING,CL687035,LT,BUY,217,129.95,28199.15
2025-11-26,OMEGA_BROKING,CL814687,HDFC,SELL,233,451.77,105262.41
2025-11-24,BETA_INVEST,CL863313,AXISBANK,SELL,255,257.33,65619.15
2025-11-20,BETA_INVEST,CL668965,LT,BUY,35,1971.91,69016.85
2025-11-22,BETA_INVEST,CL872910,KOTAKBANK,SELL,41,976.01,40016.41
2025-11-22,DELTA_TRADES,CL057878,INFY,BUY,202,203.39,41084.78
2025-11-24,ALPHA_SEC,CL700779,ITC,SELL,45,791.11,35599.95
2025-11-25,DELTA_TRADES,CL207827,RELIANCE,BUY,101,320.87,32407.87
2025-11-23,ALPHA_SEC,CL873495,HDFC,SELL,204,291.26,59417.04
2025-11-26,ALPHA_SEC,CL245912,TATAMOTORS,SELL,193,905.02,174668.86
2025-11-23,ALPHA_SEC,CL034147,HDFC,BUY,260,229.9,59774.0
2025-11-24,ALPHA_SEC,CL619572,RELIANCE,SELL,297,2251.96,668832.12
2025-11-25,OMEGA_BROKING,CL222478,INFY,SELL,171,2166.0,370386.0
2025-11-20,BETA_INVEST,CL501650,SBIN,BUY,249,982.09,244540.41
2025-11-24,ALPHA_SEC,CL217312,ITC,SELL,145,1682.73,243995.85
2025-11-20,BETA_INVEST,CL188164,SBIN,BUY,7,906.36,6344.52
2025-11-23,BETA_INVEST,CL989874,SBIN,BUY,229,799.55,183096.95
2025-11-21,DELTA_TRADES,CL415093,AXISBANK,BUY,58,1131.17,65607.86
2025-11-24,ALPHA_SEC,CL927080,LT,SELL,76,1328.05,100931.8
2025-11-21,BETA_INVEST,CL054558,LT,SELL,238,2220.18,528402.84
2025-11-25,DELTA_TRADES,CL659424,RELIANCE,SELL,179,880.98,157695.42
2025-11-20,DELTA_TRADES,CL528382,KOTAKBANK,SELL,170,2296.43,390393.1
2025-11-21,ALPHA_SEC,CL027017,AXISBANK,BUY,144,834.21,120126.24
2025-11-26,OMEGA_BROKING,CL157962,SBIN,BUY,193,1647.78,318021.54
2025-11-25,ALPHA_SEC,CL386671,INFY,BUY,195,2446.01,476971.95
2025-11-20,DELTA_TRADES,CL029372,INFY,BUY,103,1098.94,113190.82
2025-11-25,ALPHA_SEC,CL260017,ICICIBANK,SELL,144,1278.89,184160.16
2025-11-21,ALPHA_SEC,CL273124,TATAMOTORS,SELL,167,521.89,87155.63
2025-11-21,DELTA_TRADES,CL601910,RELIANCE,BUY,276,2302.87,635592.12
2025-11-20,BETA_INVEST,CL487450,AXISBANK,SELL,67,880.89,59019.63
2025-11-20,OMEGA_BROKING,CL800708,INFY,BUY,95,1597.9,151800.5
2025-11-26,BETA_INVEST,CL546751,ITC,SELL,287,1964.91,563929.17
2025-11-26,DELTA_TRADES,CL120218,HDFC,SELL,286,1759.63,503254.18
2025-11-26,DELTA_TRADES,CL746506,ICICIBANK,BUY,125,907.31,113413.75
2025-11-21,OMEGA_BROKING,CL475614,HDFC,BUY,215,1832.04,393888.6
2025-11-22,BETA_INVEST,CL373411,TATAMOTORS,SELL,2,137.08,274.16
2025-11-21,ALPHA_SEC,CL796343,SBIN,BUY,189,1950.55,368653.95
2025-11-24,BETA_INVEST,CL529714,LT,SELL,237,595.54,141142.98
2025-11-20,BETA_INVEST,CL263815,TATAMOTORS,SELL,1,516.15,516.15
2025-11-26,ALPHA_SEC,CL816840,AXISBANK,BUY,5,2186.29,10931.45
2025-11-21,ALPHA_SEC,CL770495,RELIANCE,SELL,216,2470.07,533535.12
2025-11-26,ALPHA_SEC,CL678649,INFY,BUY,144,1819.22,261967.68
2025-11-24,ALPHA_SEC,CL181490,INFY,SELL,212,1791.47,379791.64
2025-11-22,DELTA_TRADES,CL753501,SBIN,SELL,234,706.99,165435.66
2025-11-22,OMEGA_BROKING,CL747706,RELIANCE,SELL,62,1600.06,99203.72
2025-11-24,BETA_INVEST,CL753284,TATAMOTORS,BUY,57,1338.64,76302.48
2025-11-21,BETA_INVEST,CL427871,KOTAKBANK,SELL,87,1689.28,146967.36
2025-11-20,BETA_INVEST,CL749546,SBIN,SELL,119,1235.68,147045.92
2025-11-22,BETA_INVEST,CL359072,KOTAKBANK,SELL,170,1445.19,245682.3
2025-11-25,ALPHA_SEC,CL358783,LT,BUY,32,1273.8,40761.6
2025-11-24,OMEGA_BROKING,CL974754,RELIANCE,SELL,127,2437.38,309547.26
2025-11-24,OMEGA_BROKING,CL716117,HDFC,SELL,115,870.27,100081.05
2025-11-22,BETA_INVEST,CL541687,AXISBANK,BUY,60,1880.3,112818.0
2025-11-23,OMEGA_BROKING,CL567814,TATAMOTORS,BUY,184,439.83,80928.72
2025-11-23,ALPHA_SEC,CL658773,ICICIBANK,BUY,148,1448.26,214342.48
2025-11-25,OMEGA_BROKING,CL164772,HDFC,BUY,50,130.24,6512.0
2025-11-25,ALPHA_SEC,CL778994,HDFC,BUY,37,380.87,14092.19
2025-11-22,BETA_INVEST,CL764645,KOTAKBANK,SELL,86,469.75,40398.5
2025-11-23,DELTA_TRADES,CL054470,LT,BUY,268,1778.45,476624.6
2025-11-23,ALPHA_SEC,CL622665,TATAMOTORS,SELL,110,1257.27,138299.7
2025-11-21,ALPHA_SEC,CL814359,SBIN,BUY,293,892.4,261473.2
2025-11-26,BETA_INVEST,CL244928,ITC,BUY,179,460.38,82408.02
2025-11-25,OMEGA_BROKING,CL290771,SBIN,BUY,79,2033.63,160656.77
2025-11-26,ALPHA_SEC,CL497442,ITC,BUY,170,1415.86,240696.2
2025-11-26,OMEGA_BROKING,CL477608,AXISBANK,BUY,37,1814.2,67125.4
2025-11-26,ALPHA_SEC,CL020189,SBIN,SELL,284,1321.81,375394.04
2025-11-23,OMEGA_BROKING,CL862935,SBIN,BUY,276,1328.16,366572.16
2025-11-24,ALPHA_SEC,CL978825,ICICIBANK,BUY,285,1707.66,486683.1
2025-11-23,OMEGA_BROKING,CL652975,LT,BUY,197,652.98,128637.06
2025-11-24,DELTA_TRADES,CL939940,AXISBANK,BUY,24,1307.31,31375.44
2025-11-23,OMEGA_BROKING,CL774600,RELIANCE,BUY,299,2293.14,685648.86
2025-11-25,ALPHA_SEC,CL138851,TATAMOTORS,SELL,0,778.71,0.0
2025-11-21,ALPHA_SEC,CL186971,KOTAKBANK,SELL,115,476.77,54828.55
2025-11-22,OMEGA_BROKING,CL942521,KOTAKBANK,SELL,61,491.63,29989.43
2025-11-22,BETA_INVEST,CL721326,RELIANCE,SELL,149,829.89,123653.61
2025-11-21,BETA_INVEST,CL562481,INFY,SELL,8,1210.08,9680.64
2025-11-21,BETA_INVEST,CL210220,LT,SELL,209,912.85,190785.65
2025-11-22,ALPHA_SEC,CL773826,RELIANCE,BUY,4,2376.42,9505.68
2025-11-20,OMEGA_BROKING,CL538942,HDFC,BUY,180,2063.96,371512.8
2025-11-24,OMEGA_BROKING,CL969850,HDFC,BUY,218,1301.84,283801.12
2025-11-25,BETA_INVEST,CL869653,HDFC,SELL,56,2367.75,132594.0
2025-11-24,OMEGA_BROKING,CL243198,HDFC,BUY,56,818.72,45848.32
2025-11-26,OMEGA_BROKING,CL312820,ICICIBANK,BUY,225,672.2,151245.0
2025-11-26,OMEGA_BROKING,CL363979,KOTAKBANK,BUY,133,904.43,120289.19
2025-11-23,BETA_INVEST,CL339702,ICICIBANK,SELL,249,603.71,150323.79
2025-11-25,BETA_INVEST,CL858154,ITC,SELL,95,2109.14,200368.3
2025-11-20,DELTA_TRADES,CL411668,KOTAKBANK,BUY,177,1162.74,205804.98
2025-11-21,BETA_INVEST,CL620600,HDFC,BUY,150,850.39,127558.5
2025-11-22,OMEGA_BROKING,CL869327,ITC,SELL,72,1834.95,132116.4
2025-11-22,DELTA_TRADES,CL779003,INFY,SELL,111,1011.1,112232.1
2025-11-25,BETA_INVEST,CL065759,ITC,SELL,277,1238.29,343006.33
2025-11-25,DELTA_TRADES,CL638662,RELIANCE,BUY,62,1467.76,91001.12
2025-11-24,DELTA_TRADES,CL669597,LT,SELL,76,468.65,35617.4
2025-11-21,ALPHA_SEC,CL656209,LT,BUY,60,516.26,30975.6
2025-11-25,DELTA_TRADES,CL545850,ITC,BUY,162,1915.42,310298.04
2025-11-21,ALPHA_SEC,CL699804,KOTAKBANK,SELL,217,655.93,142336.81
2025-11-23,DELTA_TRADES,CL325657,TATAMOTORS,SELL,276,2039.37,562866.12
2025-11-21,ALPHA_SEC,CL615114,LT,BUY,100,2189.5,218950.0
2025-11-24,BETA_INVEST,CL204307,KOTAKBANK,BUY,89,1112.13,98979.57
2025-11-21,ALPHA_SEC,CL811921,SBIN,SELL,142,250.69,35597.98
2025-11-23,ALPHA_SEC,CL530292,RELIANCE,BUY,239,142.69,34102.91
2025-11-20,OMEGA_BROKING,CL264283,AXISBANK,SELL,85,960.29,81624.65
2025-11-26,BETA_INVEST,CL600898,TATAMOTORS,BUY,279,2458.56,685938.24
2025-11-23,ALPHA_SEC,CL311779,ITC,BUY,95,2101.59,199651.05
2025-11-21,OMEGA_BROKING,CL393238,ITC,SELL,105,2052.72,215535.6
2025-11-20,ALPHA_SEC,CL121122,INFY,SELL,10,1803.25,18032.5
2025-11-24,BETA_INVEST,CL563238,LT,SELL,46,910.58,41886.68
2025-11-20,ALPHA_SEC,CL857355,AXISBANK,SELL,130,720.88,93714.4
2025-11-26,DELTA_TRADES,CL554952,AXISBANK,BUY,1,2266.45,2266.45
2025-11-26,BETA_INVEST,CL689206,ICICIBANK,BUY,58,356.59,20682.22
2025-11-22,BETA_INVEST,CL364140,ICICIBANK,BUY,74,1914.07,141641.18
2025-11-21,OMEGA_BROKING,CL665942,RELIANCE,SELL,97,2479.84,240544.48
2025-11-20,ALPHA_SEC,CL862804,LT,BUY,6,2148.48,12890.88
2025-11-25,OMEGA_BROKING,CL406592,HDFC,BUY,141,1730.08,243941.28
2025-11-22,DELTA_TRADES,CL233308,SBIN,SELL,223,643.04,143397.92
2025-11-22,ALPHA_SEC,CL230160,AXISBANK,BUY,263,1072.0,281936.0
2025-11-22,ALPHA_SEC,CL880050,AXISBANK,BUY,56,2448.59,137121.04
2025-11-24,DELTA_TRADES,CL716332,AXISBANK,BUY,181,1828.24,330911.44
2025-11-25,BETA_INVEST,CL111942,AXISBANK,BUY,63,1205.24,75930.12
2025-11-24,OMEGA_BROKING,CL483260,LT,BUY,149,1133.08,168828.92
2025-11-21,DELTA_TRADES,CL878001,ICICIBANK,SELL,264,1301.49,343593.36
2025-11-21,OMEGA_BROKING,CL472064,ICICIBANK,SELL,12,1635.44,19625.28
2025-11-20,ALPHA_SEC,CL588107,LT,BUY,4,286.9,1147.6
2025-11-22,ALPHA_SEC,CL133832,INFY,SELL,288,1756.66,505918.08
2025-11-24,BETA_INVEST,CL194772,HDFC,SELL,101,358.4,36198.4
2025-11-23,DELTA_TRADES,CL214977,AXISBANK,SELL,237,1986.36,470767.32
2025-11-22,DELTA_TRADES,CL902840,ITC,BUY,191,676.26,129165.66
2025-11-21,BETA_INVEST,CL797073,KOTAKBANK,BUY,2,1933.43,3866.86
2025-11-24,ALPHA_SEC,CL941019,KOTAKBANK,BUY,44,1955.11,86024.84
2025-11-20,DELTA_TRADES,CL283273,KOTAKBANK,SELL,131,974.24,127625.44
2025-11-26,OMEGA_BROKING,CL922530,ITC,BUY,56,1701.82,95301.92
2025-11-25,ALPHA_SEC,CL178988,LT,SELL,275,1394.45,383473.75
2025-11-25,ALPHA_SEC,CL006229,RELIANCE,SELL,79,2439.83,192746.57
2025-11-26,DELTA_TRADES,CL103134,ICICIBANK,SELL,69,1356.29,93584.01
2025-11-23,DELTA_TRADES,CL610141,ITC,BUY,123,1997.12,245645.76
2025-11-25,DELTA_TRADES,CL220851,TATAMOTORS,SELL,193,897.53,173223.29
2025-11-22,ALPHA_SEC,CL362313,INFY,BUY,90,1746.94,157224.6
2025-11-20,DELTA_TRADES,CL490557,AXISBANK,SELL,41,464.31,19036.71
2025-11-20,OMEGA_BROKING,CL192199,KOTAKBANK,BUY,85,1138.21,96747.85
2025-11-22,OMEGA_BROKING,CL697652,RELIANCE,SELL,193,2486.53,479900.29
2025-11-26,OMEGA_BROKING,CL243779,KOTAKBANK,BUY,79,468.47,37009.13
2025-11-20,BETA_INVEST,CL433480,SBIN,SELL,174,2445.24,425471.76
2025-11-23,BETA_INVEST,CL435718,ICICIBANK,SELL,110,1237.75,136152.5
2025-11-22,ALPHA_SEC,CL867869,TATAMOTORS,BUY,20,445.7,8914.0
2025-11-21,DELTA_TRADES,CL817325,HDFC,SELL,243,2123.3,515961.9
2025-11-21,BETA_INVEST,CL969289,RELIANCE,BUY,141,1916.62,270243.42
2025-11-20,DELTA_TRADES,CL197201,ITC,SELL,230,700.86,161197.8
2025-11-20,ALPHA_SEC,CL586757,LT,SELL,28,1285.91,36005.48
2025-11-22,DELTA_TRADES,CL714574,INFY,SELL,254,992.91,252199.14
2025-11-24,BETA_INVEST,CL664433,INFY,SELL,52,2127.8,110645.6
2025-11-23,OMEGA_BROKING,CL795464,KOTAKBANK,BUY,247,2356.28,582001.16
2025-11-23,BETA_INVEST,CL100967,ITC,BUY,152,811.04,123278.08
2025-11-25,ALPHA_SEC,CL082262,KOTAKBANK,SELL,242,433.67,104948.14
2025-11-26,DELTA_TRADES,CL891392,LT,BUY,45,151.31,6808.95
2025-11-26,BETA_INVEST,CL492150,KOTAKBANK,SELL,20,307.85,6157.0
2025-11-20,ALPHA_SEC,CL420014,RELIANCE,BUY,153,1201.01,183754.53
2025-11-22,BETA_INVEST,CL123262,INFY,BUY,112,1221.4,136796.8
2025-11-23,OMEGA_BROKING,CL547794,RELIANCE,BUY,16,121.66,1946.56
2025-11-26,BETA_INVEST,CL571993,ICICIBANK,SELL,200,962.58,192516.0
2025-11-23,ALPHA_SEC,CL157099,SBIN,SELL,107,2458.41,263049.87
2025-11-25,DELTA_TRADES,CL615026,ITC,BUY,53,2199.52,116574.56
2025-11-20,DELTA_TRADES,CL490327,INFY,BUY,56,1413.75,79170.0
2025-11-24,OMEGA_BROKING,CL254570,KOTAKBANK,SELL,125,1139.85,142481.25
2025-11-22,DELTA_TRADES,CL688549,HDFC,SELL,101,355.28,35883.28
2025-11-20,ALPHA_SEC,CL900940,INFY,SELL,49,1390.33,68126.17
2025-11-26,ALPHA_SEC,CL185702,KOTAKBANK,SELL,113,964.67,109007.71
2025-11-24,OMEGA_BROKING,CL768980,SBIN,BUY,156,1207.23,188327.88
2025-11-26,OMEGA_BROKING,CL194990,KOTAKBANK,SELL,158,1383.15,218537.7
2025-11-24,ALPHA_SEC,CL150729,LT,BUY,46,179.56,8259.76
2025-11-22,OMEGA_BROKING,CL557330,INFY,BUY,1,819.74,819.74
2025-11-25,ALPHA_SEC,CL755334,KOTAKBANK,BUY,93,780.48,72584.64
2025-11-26,BETA_INVEST,CL335197,LT,SELL,289,1874.46,541718.94
2025-11-20,OMEGA_BROKING,CL399702,LT,SELL,23,439.03,10097.69
2025-11-23,ALPHA_SEC,CL155622,RELIANCE,BUY,91,1665.56,151565.96
2025-11-24,BETA_INVEST,CL308630,INFY,SELL,167,2000.84,334140.28
2025-11-25,ALPHA_SEC,CL394051,AXISBANK,BUY,132,915.69,120871.08
2025-11-24,BETA_INVEST,CL954039,HDFC,SELL,11,150.3,1653.3
2025-11-20,BETA_INVEST,CL534712,ICICIBANK,BUY,78,927.45,72341.1
2025-11-25,BETA_INVEST,CL740370,HDFC,BUY,184,1116.16,205373.44
2025-11-26,ALPHA_SEC,CL822255,KOTAKBANK,SELL,228,1298.91,296151.48
